# Wordlist

# DATA
ID	DOCULECT	GLOSS_IN_SOURCE	CONCEPT	IPA	TOKENS	NOTE	BORROWING	CHINESE	COGID	RGEN	HANZI	SOURCE	ENTRY_IN_SOURCE	COGNACY
19103	NungicDulong	lung	the lung	zɯ³¹sɯ⁵⁵	z ɯ ³¹ + s ɯ ⁵⁵				1309	352354		STEDT/TBL	zɯ³¹sɯ⁵⁵	1309
19345	TibetanBatang	lung	the lung	lɑ⁵⁵	l ɑ ⁵⁵				177	352337		STEDT/TBL	lɑ⁵⁵	177
21217	QiangicZhaba	lung	the lung	tse⁵⁵pe⁵⁵	ts e ⁵⁵ + p e ⁵⁵				716	352348		STEDT/TBL	tse⁵⁵pe⁵⁵	716
21347	DengDarangTaraon	lung	the lung	xɑ³¹po⁵⁵	x ɑ ³¹ + p o ⁵⁵				1037	352356		STEDT/TBL	xɑ³¹po⁵⁵	1037
21526	TaniBokar	lung	the lung	loː	l oː		tib[glo.ba]		177	352358		STEDT/TBL	loː	29973
22000	TibetanXiahe	lung	the lung	hlo	h l o				177	352338		STEDT/TBL	hlo	177
23124	LoloishLisu	lung	the lung	bu̱³¹mu̱³³	b u̠ ³¹ + m u̠ ³³				2594	352374		STEDT/TBL	bu̱³¹mu̱³³	2594
24133	TibetanAlike	lung	the lung	rlo	r l o	!			177	352339		STEDT/TBL	rlo	177
25826	rGyalrongJaphug	lung	the lung	tɯ-rtshɤz	t ɯ r ? ɤ z				716					716
30485	KirantiKhaling		the lung	sʌphroɔp	s ʌ pʰ r oɔ p				50					50
30906	SiniticOldChinese		the lung	pʰot←s	pʰ o t + s			肺	50		肺	SagartMa2016	*pʰo[t]-s	50
31166	BurmishOldBurmese		the lung	ʔa◦chut	ʔ a + ch u t				716			Hill2016		716
31534	KirantiLimbu		the lung	som	s o m				2691					2691
31672	KhroskyabsWobzi		the lung	rtsʰǽ	r tsʰ ǽ				716			Lai2016		716
31939	ChepangChepang	lungs	the lung	hluŋ.pop	h l u ŋ + p o p				50	487901		Caughley2000		50
32188	GaroGaro	lungs (n)	the lung	ka•-sop	k a ʔ + s o p				10573	466681		Burling2003		10573
32342	TibetanOldTibetan		the lung	glo ba	g l o _ b a				177					177
32503	KirantiThulung		the lung	ʔu-dzan	ʔ u dz a n				4077					4077
32767	ChinHakha	lung (n.)	the lung	cuap	ts u a p				1531			VanBik2014		1531
32987	TibetoKinauriBunan	lungs	the lung	grwa	g r w a	Comment (by Widmer2014): «WT glo ba»	tib[glo.ba]?		177			Widmer2014		29974
33286	TibetoKinauriByangsi	lungs	the lung	luŋbar	l u ŋ b a r				391	542019		Sharma2003		391
33505	TibetoKinauriRongpo	lungs	the lung	lua	l u a		tib[glo.ba]		177	547005		Sharma2003a		29975
33974	KirantiBantawa	2. lung	the lung	som	s o m				2691			Jongens2009:462		2691
34885	BurmishBola	lung	the lung	ʦɔ̱t⁵⁵	ts ɔ̰ t ⁵⁵				716			Huang1992		716
34961	BurmishAchang	lung	the lung	a³¹ʨʰot⁵³	a ³¹ + tɕʰ o t ⁵³				716			Huang1992		716
35013	BurmishMaru	lung	the lung	ʦa̱t⁵⁵	ts a̰ t ⁵⁵				716			Huang1992		716
35029	BurmishRangoon	lung	the lung	a⁵³shoʔ⁴	a ⁵³ + sʰ o ʔ ⁴				716			Huang1992		716
35092	BurmishAtsi	lung	the lung	ʦu̱t⁵⁵	ts ṵ t ⁵⁵				716			Huang1992		716
35241	BurmishLashi	lung	the lung	ʦɔ̱t⁵⁵	ts ɔ̰ t ⁵⁵				716			Huang1992		716
35292	BurmishXiandao	lung	the lung	a³¹chut⁵⁵	a ³¹ + cʰ u t ⁵⁵				716			Huang1992		716
35795	KirantiBahing	lung (n)	the lung	sœpeorœ	s œ p e o r œ				50	122825				50
36027	MizoLushai	lungs	the lung	chuap	tʃ u a p				1531	166212				1531
36835	SiniticBeijing		the lung	fei⁵¹	f e i ⁵¹				50		肺			50
36836	SiniticGuangzhou		the lung	fɐi³³	f ɐ i ³³		< LMC		50		肺			29976
36837	SiniticChaozhou		the lung	hui¹³	h u i ¹³		< LMC		50		肺			29977
36838	SiniticLonggang		the lung	pʰui⁵⁴	pʰ u i ⁵⁴				50		肺			50
36839	SiniticJieyang		the lung	hui¹³	h u i ¹³		< LMC		50		肺			29978
36840	SiniticXingning		the lung	fi⁵³	f i ⁵³		< LMC		50		肺			29979
37646	NagaUkhrul	lung; liver	the lung	ʔa-pʰar	ʔ a + pʰ a r				10509	526653				10509
37851	KirantiHayu	lung (n)	the lung	dzot	d z o t				2078	120648				2078
37852	KirantiHayu	lung (n)	the lung	diŋ◦dzyot	d i ŋ + d z j o t				2078	120819				2078
38047	Tangut		the lung	tsə.	ts ə./ə				716		肺			716
38364	Karbi		the lung	ingphor	i ng pʰ o r	from :cite:Walker1925<br>page in :cite:Walker1925 333			10509			Walker1925, Konnerth2014	ingphor	10509
38555	Rabha	lung	the lung	tʰa-srok	tʰ a + s r o k				29748			Joseph2007		29748
#
6021	KirantiKhaling	man	the man (male human)	lɛsbɛ	l ɛ s b ɛ			男人	1282		男		lɛsbɛ	1282
6022	KirantiLimbu	man	the man (male human)	yɛmbitcha	j ɛ m b i tcʰ a			男人	2454		男		yɛmbitcha	2454
6037	rGyalrongJaphug	man	the man (male human)	tɤ-tɕɯ	t ɤ + tɕ ɯ			男人	2459		男		tɤ-tɕɯ	2459
6041	Tangut	man	the man (male human)	goor¹	g oː r ¹			男人	1210		男		goor¹	1210
16454	JingphoJingpho	man	the man (male human)	la³³	l a ³³				1282	353902		STEDT/TBL	la³³	1282
17446	rGyalrongMaerkang	man	the man (male human)	tə tsɑ	t ə _ ts ɑ				730	353894		STEDT/TBL	tə tsɑ	730
17758	TibetanLhasa	man	the man (male human)	cho⁵⁵ka⁵⁵	ch o ⁵⁵ + k a ⁵⁵	ch?			2912	353885		STEDT/TBL	cho⁵⁵ka⁵⁵	2912
18675	rGyalrongDaofu	man	the man (male human)	pə ŋa	p ə + ŋ a				1205	353895		STEDT/TBL	pə ŋa	1205
19123	NungicDulong	man	the man (male human)	lɑŋ⁵⁵lɑ⁵³	l ɑ ŋ ⁵⁵ + l ɑ ⁵³				1282	353903		STEDT/TBL	lɑŋ⁵⁵lɑ⁵³	1282
19372	TibetanBatang	man	the man (male human)	ɕe⁵⁵pa⁵³	ɕ e ⁵⁵ + p a ⁵³				1389	353886		STEDT/TBL	ɕe⁵⁵pa⁵³	1389
20418	QiangicZhaba	man	the man (male human)	sy⁵⁵	s y ⁵⁵				1780	353897		STEDT/TBL	sy⁵⁵	1780
21369	DengDarangTaraon	man	the man (male human)	mɑ³¹ɯɑ⁵³ɑ³¹	m ɑ ³¹ + ɯ ɑ ⁵³ + ɑ ³¹	!			2151	353905		STEDT/TBL	mɑ³¹ɯɑ⁵³ɑ³¹	2151
22019	TibetanXiahe	man	the man (male human)	ɕələ tɕho	ɕ ə l ə _ ? o	!			2351	353887		STEDT/TBL	ɕələ tɕho	2351
22188	TibetanAlike	man	the man (male human)	ho shar	h o _ sʰ a r				2407	353888		STEDT/TBL	ho shar	2407
23194	TaniBokar	man	the man (male human)	mi◦tur	m i t u r	!			2611	353907		STEDT/TBL	mi◦tur	2611
23752	LoloishLisu	man	the man (male human)	tsho̱³³pɑ⁵⁵zɑ³¹	tsʰ o̠ ³³ + p ɑ ⁵⁵ + z ɑ ³¹				2721	353923		STEDT/TBL	tsho̱³³pɑ⁵⁵zɑ³¹	2721
24469	DengYidu	man	the man (male human)	me⁵⁵jɑ⁵⁵	m e ⁵⁵ + j ɑ ⁵⁵				2893	353908		STEDT/TBL	me⁵⁵jɑ⁵⁵	2893
25233	BodicTshangla	man	the man (male human)	pho jak tsa	pʰ o _ j a k _ ts a		tib		2407	353890		STEDT/TBL	pho jak tsa	29980
30907	SiniticOldChinese		the man (male human)	nˤəm	nˤ ə m			男人	10273		男	SagartMa2016	*nˤ[ə]m	10273
31673	KhroskyabsWobzi		the man (male human)	vɟú	v ɟ ú				3137			Lai2016		3137
31940	ChepangChepang	man, male	the man (male human)	goy.coʔ	g o j + tʃ o ʔ				3849	481121		Caughley2000		3849
32189	GaroGaro	man (male) (n)	the man (male human)	me•-a	m e ʔ + a				10397	466978		Burling2003		10397
32331	TibetanOldTibetan		the man (male human)	pʰo	pʰ o				2407					2407
32504	KirantiThulung		the man (male human)	mʉtsʉ	m ʉ ts ʉ				710					710
32768	ChinHakha	man (n.)	the man (male human)	minung , patling	m i n u ŋ	[full entry: ] For Lai Hakha, VanBik07 gives mìi  as 'mankind'. Separate from both Lushai and Bantawa.LS			710			VanBik2014		710
33024	TibetoKinauriBunan	man	the man (male human)	kʰjwa	kʰ j w a	Comment (by Widmer2014): «WT khyo ga»			222			Widmer2014		222
33506	TibetoKinauriRongpo	male	the man (male human)	chorso	? o ? o				528	546487		Sharma2003a		528
33733	KirantiKulung	male (n.)	the man (male human)	watcha	w a t tʃʰ a	Nepali: logne-mānche. (Tolsma1999)			676			Tolsma1999		676
33975	KirantiBantawa	man, person	the man (male human)	mɨna	m ɨ n a				710			Jongens2009:448		710
34581	BurmishMaru	man n	the man (male human)	jauk³¹kai³¹	j a u k ³¹ + k a i ³¹				1048			Huang1992		1048
35268	BurmishAchang	man n	the man (male human)	i³¹tɕi⁵⁵	i ³¹ + tɕ i ⁵⁵				1048			Huang1992		1048
35270	BurmishAtsi	man n	the man (male human)	juʔ²¹ke⁵¹	j u ʔ ²¹ + k e ⁵¹				1048			Huang1992		1048
35275	BurmishLashi	man n	the man (male human)	juʔ⁵⁵kɛ³¹	j u ʔ ⁵⁵ + k ɛ ³¹				1048			Huang1992		1048
35278	BurmishXiandao	man n	the man (male human)	juʔ³¹ɕɛ⁵⁵	j u ʔ ³¹ + ɕ ɛ ⁵⁵				1048			Huang1992		1048
35351	BurmishBola	man n	the man (male human)	jauʔ³¹kai⁵⁵	j a u ʔ ³¹ + k a i ⁵⁵				1048			Huang1992		1048
35552	BurmishRangoon		the man (male human)	jɑuʔ⁴ʨɑ⁵⁵	j ɑ u ʔ ⁴ + tɕ ɑ ⁵⁵				1048			Huang1992		1048
35796	KirantiBahing	man (n)	the man (male human)	myry	m y r y				710	122623				710
36028	MizoLushai	man (male)	the man (male human)	chal	tʃ a l				1532	245062				1532
36029	MizoLushai	man (male)	the man (male human)	mipa	m i p a	we should separate Lushai, Hakha Chin and Bantawa. The common part is mi- 'human being'. LS			710	245063				710
36842	SiniticBeijing	man	the man (male human)	nan³⁵tə⁰	n a n ³⁵ t ə ⁰			男的	10273		男的	BeijingDaxue1964		10273
36844	SiniticGuangzhou	man	the man (male human)	nam²¹jɐn²¹₃₅	n a m ²¹ j ɐ n ?			男人	10273		男人	BeijingDaxue1964		10273
36846	SiniticChaozhou		the man (male human)	naŋ⁵⁵	n a ŋ ⁵⁵	mattis-2 yunfan-1.  儂, not 男. Proto-Min *-əŋ < OC *-uŋ (as in 'winter'). Could ultimately be 男 but disputed			10303		農			10303
36847	SiniticLonggang		the man (male human)	laŋ²¹ŋɪn²¹	l a ŋ ²¹ ŋ ɪ n ²¹	lang21 yangping < nam21 男, not 儂.			10273		男人			10273
36848	SiniticJieyang		the man (male human)	naŋ⁵⁵	n a ŋ ⁵⁵	mattis-2 yunfan-1. 儂, not 男. Proto-Min *-əŋ < OC *-uŋ (as in 'winter')mattis-2 yunfan-1. Yangping. < Proto-Min *-əŋ < OC *-ung as in 'winter'			10303		農			10303
36849	SiniticXingning		the man (male human)	naŋ²⁴ku³³lɑɔ²¹	n a ŋ ²⁴ k u ³³ l ɑ ɔ ²¹	mattis-2 yunfan-1. 男 not 儂. nang24 yangping, mattis-7 yunfan-1.			10273			男牯佬		10273
37647	NagaUkhrul	man, son	the man (male human)	mə-jar-naw	m ə + j a r + n a w				2079	525896				2079
37853	KirantiHayu	man, male (n)	the man (male human)	lʊ̃ːtso	l ʊ̃ː ts o				10226	121405				10226
38417	Karbi		the man (male human)	arleng	a r l e ng	from :cite:Walker1925<br>page in :cite:Walker1925 335			10396			Walker1925, Konnerth2014	arleng	10396
38557	Rabha	man	the man (male human)	mú-sa	m ú + s a				10397			Joseph2007		10397
#
6114	TibetanOldTibetan	flesh	the meat	ɕa	ɕ a			肉	10227		肌		ɕa	10227
6127	KirantiKhaling	flesh	the meat	sɵ̂ː	s ɵ̂ː			肉	10227		肌		sɵ̂ː	10227
6128	KirantiLimbu	flesh	the meat	sa	s a			肉	10227		肌		sa	10227
6143	rGyalrongJaphug	flesh	the meat	tɤ-mthɯm	t ɤ + m tʰ ɯ m			肉	3000		肌		tɤ-mthɯm	3000
6147	Tangut	flesh	the meat	tɕʰji¹	tɕʰ j i ¹			肉	10227		肌		tɕʰji¹	10227
14923	TibetanBatang	meat	the meat	xha⁵³	? a ⁵³				10227	367687		STEDT/TBL	xha⁵³	10227
16645	JingphoJingpho	meat	the meat	ʃan³¹	ʃ a n ³¹				10227	367703		STEDT/TBL	ʃan³¹	10227
16766	BodicTshangla	meat	the meat	ɕa	ɕ a				10227	367691		STEDT/TBL	ɕa	10227
17661	rGyalrongMaerkang	meat	the meat	ʃɑ	ʃ ɑ				10227	367695		STEDT/TBL	ʃɑ	10227
17956	TibetanLhasa	meat	the meat	ɕa⁵⁵	ɕ a ⁵⁵				10227	367686		STEDT/TBL	ɕa⁵⁵	10227
18881	rGyalrongDaofu	meat	the meat	bjoŋ noŋ	b j o ŋ + n o ŋ				1256	367696		STEDT/TBL	bjoŋ noŋ	1256
19310	NungicDulong	meat	the meat	ɕɑ⁵⁵	ɕ ɑ ⁵⁵				10227	367704		STEDT/TBL	ɕɑ⁵⁵	10227
19356	TibetanAlike	meat	the meat	xha	? a	?			10227	367689		STEDT/TBL	xha	10227
21456	QiangicZhaba	meat	the meat	( n) thei¹³	tʰ e i ¹³	-ei to *-Vm			3534	367698		STEDT/TBL	( n) thei¹³	3534
21547	DengDarangTaraon	meat	the meat	tɑ³¹bɹeŋ⁵³	t ɑ ³¹ + b ɹ e ŋ ⁵³				2239	367706		STEDT/TBL	tɑ³¹bɹeŋ⁵³	2239
22206	TibetanXiahe	meat	the meat	xha	? a	???			10227	367688		STEDT/TBL	xha	10227
23388	TaniBokar	meat	the meat	i din	i + d i n				2650	367708		STEDT/TBL	i din	2650
24476	LoloishLisu	meat	the meat	xuɑ³¹	x uɑ ³¹				10227	367724		STEDT/TBL	xuɑ³¹nɛ̱³¹	10227
24656	DengYidu	meat	the meat	jɑŋ⁵⁵bɹeŋ⁵⁵	j ɑ ŋ ⁵⁵ + b ɹ e ŋ ⁵⁵				2239	367709		STEDT/TBL	jɑŋ⁵⁵bɹeŋ⁵⁵	2239
30910	SiniticOldChinese		the meat	k→nuk←s	k + n u k			肉	1789		肉	SagartMa2016	*k-nuk-s	1789
31167	BurmishOldBurmese		the meat	ʔa◦sāḥ	ʔ a + s ā ?				10227			Hill2016		10227
31676	KhroskyabsWobzi		the meat	srú	s r ú				3936			Lai2016		3936
31943	ChepangChepang	meat, food with meat in it, flesh, woody part of tree, gum on stick; prey, game, victim of demon (ext.)	the meat	mayʔ	m a j ʔ				3852	484923		Caughley2000		3852
31944	ChepangChepang	meat (B)	the meat	sya	s j a				10227	486907		Caughley2000		10227
32194	GaroGaro	body; flesh; meat (n)	the meat	be•-en	b e ʔ + e n				3971	465411		Burling2003		3971
32505	KirantiThulung		the meat	sɵ	s ɵ				10227					10227
32772	ChinHakha	meat (n.)	the meat	sa	s àa/a				10227			VanBik2014		10227
32946	TibetoKinauriBunan	meat	the meat	ɕa	ɕ a	Comment (by Widmer2014): «PTB *sya»			10227			Widmer2014		10227
33287	TibetoKinauriByangsi	meat, flesh	the meat	ʃyà:	ʃ j àː				10227	542425		Sharma2003		10227
33507	TibetoKinauriRongpo	meat, flesh	the meat	ʃa	ʃ a				10227	547453		Sharma2003a		10227
33734	KirantiKulung	meat, flesh (n.)	the meat	sa	s a	Nepali: māsu. (Tolsma1999)			10227			Tolsma1999		10227
33978	KirantiBantawa	meat, flesh, muscles; a nominal suffix for animals	the meat	sa	s a				10227			Jongens2009:459		10227
34118	BurmishRangoon		the meat	ɑ⁵³tθɑ⁵⁵	ɑ ⁵³ + tθ ɑ ⁵⁵				10227			Huang1992		10227
35306	BurmishAchang	meat n	the meat	ʂua³¹	ʂ u a ³¹	bad concept			10227			Huang1992		10227
35307	BurmishAtsi	meat n	the meat	ʃo²¹	ʃ o ²¹	bad concept			10227			Huang1992		10227
35309	BurmishLashi	meat n	the meat	ʃo⁵⁵	ʃ o ⁵⁵	bad concept			10227			Huang1992		10227
35310	BurmishMaru	meat n	the meat	ʃɔ³⁵	ʃ ɔ ³⁵	bad concept			10227			Huang1992		10227
35311	BurmishXiandao	meat n	the meat	ʂɔ³¹	ʂ ɔ ³¹	bad concept			10227			Huang1992		10227
35420	BurmishBola	meat n	the meat	ʃa³⁵	ʃ a ³⁵	bad concept			10227			Huang1992		10227
35797	KirantiBahing	meat, jerky (n)	the meat	seːla	s eː l a				10227	122771				10227
36030	MizoLushai	meat	the meat	sa	s a				10227	172314				10227
36850	SiniticBeijing	*pork	the meat	ʐou⁵¹	ʐ o u ⁵¹	**concept**: original concept is «pig meat» but apart from Suzhou all elicitations give «meat» as a prototypical form of animal flesh		〔豬〕肉	1789		肉	BeijingDaxue1964		1789
36851	SiniticGuangzhou	*pork	the meat	jʊk²	j ʊ k ²			〔豬〕肉	1789		肉	BeijingDaxue1964		1789
36852	SiniticChaozhou		the meat	nɛk⁵	n ɛ k ⁵				1789		肉			1789
36853	SiniticLonggang		the meat	ŋiʊk³	ŋ i ʊ k ³				1789		肉			1789
36854	SiniticJieyang		the meat	nɛk⁵	n ɛ k ⁵				1789		肉			1789
36855	SiniticXingning		the meat	ɲuk²	ɲ u k ²				1789		肉			1789
37648	NagaUkhrul	meat; animal; skin	the meat	sa	s a				10227	525800				10227
37854	KirantiHayu	meat (n)	the meat	kʊn	k ʊ n				2080	120238				2080
38224	Tangut		the meat	ɕju	ɕ ?				3936		肉			3936
38289	Karbi		the meat	ōk	ō k	from :cite:Konnerth2014<br>:cite:Walker1925 entry: «ok» (page: 338)			10401			Walker1925, Konnerth2014	ok	10401
38578	Rabha	meat	the meat	ka-ka	k a + k a				10400			Joseph2007		10400
#
6167	TibetanOldTibetan	moon	the moon	sla	s l a			月亮	2081		月		zla	2081
6180	KirantiKhaling	moon	the moon	lɵ	l ɵ			月亮	2081		月		lɵ	2081
6181	KirantiLimbu	moon	the moon	laba	l a b a			月亮	2081		月		laba	2081
6196	rGyalrongJaphug	moon	the moon	tɯ-sla	t ɯ + s l a			月亮	2081		月		tɯ-sla	2081
6200	Tangut	moon	the moon	lhjị²	lʰ j ? j ²			月亮	2081		月		lhjịj²	2081
16327	JingphoJingpho	moon	the moon	ʃă³³|ta̱³³	ʃ ă ³³ + t a̠ ³³	!			2081	345163		STEDT/TBL	ʃă³³|ta̱³³	2081
16473	BodicTshangla	moon	the moon	la ȵi	l a _ ȵ i				2081	345151		STEDT/TBL	la ȵi	2081
17326	rGyalrongMaerkang	moon	the moon	tsə lɑ	ts ə _ l ɑ				2081	345155		STEDT/TBL	tsə lɑ	2081
17591	TibetanLhasa	moon	the moon	ta¹³wa⁵⁵	t a ¹³ + w a ⁵⁵				2081	345146		STEDT/TBL	ta¹³wa⁵⁵	2081
17954	NungicDulong	moon	the moon	sɯ³¹|lɑ⁵⁵	s ɯ ³¹ + l ɑ ⁵⁵	!			2081	345164		STEDT/TBL	sɯ³¹|lɑ⁵⁵	2081
18564	rGyalrongDaofu	moon	the moon	ɬə ɣnə	ɬ ə + ɣ n ə				2081	345156		STEDT/TBL	ɬə ɣnə	2081
19227	TibetanBatang	moon	the moon	nda¹³ɣɑ⁵⁵	nd a ¹³ + ɣ ɑ ⁵⁵	!			2081	345147		STEDT/TBL	nda¹³ɣɑ⁵⁵	2081
19574	QiangicZhaba	moon	the moon	ɬe³³vʑʌ⁵⁵	ɬ e ³³ + v ʑ ʌ ⁵⁵	!			2081	345158		STEDT/TBL	ɬe³³vʑʌ⁵⁵	2081
21246	DengDarangTaraon	moon	the moon	xɑ⁵⁵lo⁵⁵	x ɑ ⁵⁵ + l o ⁵⁵				2081	345166		STEDT/TBL	xɑ⁵⁵lo⁵⁵	2081
21903	TibetanXiahe	moon	the moon	dza	dz a				2081	345148		STEDT/TBL	dza	2081
23007	LoloishLisu	moon	the moon	hɑ̃ bɑ³³	h ɑ̃ ∼ _ b ɑ ³³	? sans ton. Checked			2081	345184		STEDT/TBL	hɑ̃ bɑ³³	2081
23063	TaniBokar	moon	the moon	poŋ lo|	p o ŋ + l o	!			2081	345168		STEDT/TBL	poŋ lo|	2081
24041	TibetanAlike	moon	the moon	rdza	r dz a	!			2081	345149		STEDT/TBL	rdza	2081
24353	DengYidu	moon	the moon	e⁵⁵lɑ⁵⁵	e ⁵⁵ + l ɑ ⁵⁵				2081	345169		STEDT/TBL	e⁵⁵lɑ⁵⁵	2081
24394	TibetanXiahe	moon	the moon	da wa	d a _ w a				2081	345195		STEDT/TBL	da wa	2081
30913	SiniticOldChinese		the moon	ŋʷat	ŋʷ a t			月亮	1790		月	SagartMa2016	*[ŋ]ʷat	1790
31168	BurmishOldBurmese		the moon	laʔ	l a ʔ				2081			Hill2016		2081
31678	KhroskyabsWobzi		the moon	snɑɣlî	s n ɑ ɣ l î				2081			Lai2016		2081
31945	ChepangChepang	moon; month (after numeral)	the moon	lah	l a h				2081	486010		Caughley2000		2081
32196	GaroGaro	moon (n)	the moon	ja-jong	j a j o n g				3973	466446		Burling2003		3973
32506	KirantiThulung		the moon	khlɵmu	kʰ l ɵ m u				2081					2081
32774	ChinHakha	moon (n.)	the moon	thlapa	tʰ l ǎa/a				2081			VanBik2014		2081
33030	TibetoKinauriBunan	moon	the moon	la	l a	Comment (by Widmer2014): «WT zla / ZZ sla / PTB *la»			2081			Widmer2014		2081
33288	TibetoKinauriByangsi	moon, month	the moon	hlà	h l à				2081	542037		Sharma2003		2081
33508	TibetoKinauriRongpo	moon	the moon	jon	dʒ o n				529	546806		Sharma2003a		529
33735	KirantiKulung	moon (n.)	the moon	la	l a	Nepali: jūn. (Tolsma1999)			2081			Tolsma1999		2081
33980	KirantiBantawa	moon	the moon	ladip	l a d i p				2081			Jongens2009:443		2081
34673	BurmishRangoon		the moon	lɑ⁵³	l ɑ ⁵³				2081			Huang1992		2081
35328	BurmishAchang	moon	the moon	phă³¹lɔʔ³¹	pʰ ă ³¹ + l ɔ ʔ ³¹				2081			Huang1992		2081
35329	BurmishAtsi	moon	the moon	lo̱⁵⁵mo⁵⁵	l o̰ ⁵⁵ + m o ⁵⁵				2081			Huang1992		2081
35330	BurmishBola	moon	the moon	lɛ̱̃³⁵ma³¹	l ɛ̰̃ ∼ ³⁵ + m a ³¹				2081			Huang1992		2081
35331	BurmishLashi	moon	the moon	lo̱⁵³	l o̰ ⁵³				2081			Huang1992		2081
35332	BurmishMaru	moon	the moon	lɔ̱⁵⁵	l ɔ̰ ⁵⁵				2081			Huang1992		2081
35333	BurmishXiandao	moon	the moon	pau⁵⁵l̥ɔ³¹	p a u ⁵⁵ + l̥ ɔ ³¹				2081			Huang1992		2081
36031	MizoLushai	moon	the moon	thla	tʰ l a				2081	259191				2081
36856	SiniticBeijing	moon	the moon	jyœ⁵¹liɑŋ⁰	j y œ ⁵¹ l i a ŋ ⁰			月亮	1790		月亮	BeijingDaxue1964		1790
36857	SiniticGuangzhou	moon	the moon	jyt²²kwɔŋ⁵⁵	j y t ²² k w ɔ ŋ ⁵⁵			月光	1790		月光	BeijingDaxue1964		1790
36858	SiniticChaozhou		the moon	ŋuɛʔ⁵₂nĩɛ̃⁵⁵	ŋ u ɛ ʔ ⁵² n ĩ ɛ̃ ∼ ⁵⁵				1790		月娘			1790
36859	SiniticLonggang		the moon	ŋɛt⁵kɔŋ³³	ŋ ɛ t ⁵ k ɔ ŋ ³³				1790		月光			1790
36860	SiniticJieyang		the moon	ŋuɛʔ⁵₂nĩɔ̃⁵⁵	ŋ u ɛ ʔ ⁵² n ĩ ɔ̃ ∼ ⁵⁵				1790		月娘			1790
36861	SiniticXingning		the moon	ɲɛʔ²kɔŋ⁴⁵	ɲ ɛ ʔ ² k ɔ ŋ ⁴⁵				1790		月光			1790
37649	NagaUkhrul	moon	the moon	kə-caŋ	k ə + c a ŋ				10228	526897				10228
37855	KirantiHayu	moon (n)	the moon	tsoːlo	ts oː l o				2081	120556				2081
38279	Karbi		the moon	chiklō	ch i k l ō	from :cite:Konnerth2014<br>:cite:Walker1925 entry: «chiklo» (page: 344)			2081			Walker1925, Konnerth2014	chiklo	2081
38521	Rabha	moon	the moon	laŋ-gre	l a ŋ + g r e				10402			Joseph2007		10402
#
6326	TibetanOldTibetan	mountain	the mountain	sgaŋ	s g a ŋ			山	2509		山		sgaŋ	2509
6339	KirantiKhaling	mountain	the mountain	ʣhes	dzʰ e s			山	2271		山		ʣhes	2271
6340	KirantiLimbu	mountain	the mountain	tɔksɔŋ	t ɔ k s ɔ ŋ			山	2511		山		tɔksɔŋ	2511
6355	rGyalrongJaphug	mountain	the mountain	zgo	z g o		Tibetan[sgaŋ]	山	2509		山		zgo	29981
6359	Tangut	mountain	the mountain	ŋər¹	ŋ ə r ¹			山	3760		山		ŋər¹	3760
15890	TibetanAlike	hill / mountain	the mountain	rə	r ə				121	346129		STEDT/TBL	rə	121
16345	JingphoJingpho	hill / mountain	the mountain	pum³¹	p u m ³¹		jinghpo?		1274	346143		STEDT/TBL	pum³¹	29982
16368	TaniBokar	hill / mountain	the mountain	o go	o + g o				4139	346148		STEDT/TBL	o go	4139
16493	BodicTshangla	hill / mountain	the mountain	ri wu	r i _ w u		tibetan[ri.bo]		121	346131		STEDT/TBL	ri wu	29983
17345	rGyalrongMaerkang	hill / mountain	the mountain	tɑ wɑt	t ɑ _ w ɑ t				673	346135		STEDT/TBL	tɑ wɑt	673
17611	TibetanLhasa	hill / mountain	the mountain	ri¹³	r i ¹³				121	346126		STEDT/TBL	ri¹³	121
18581	rGyalrongDaofu	hill / mountain	the mountain	la	l a		Tibetan[la]		963	346136		STEDT/TBL	la	29984
19025	NungicDulong	hill / mountain	the mountain	lɯ³¹kɑ⁵⁵	l ɯ ³¹ + k ɑ ⁵⁵				3997	346144		STEDT/TBL	lɯ³¹kɑ⁵⁵	3997
19246	TibetanBatang	hill / mountain	the mountain	ʐɪ²³¹	ʐ ɪ ²³¹				121	346127		STEDT/TBL	ʐɪ²³¹	121
20443	DengDarangTaraon	hill / mountain	the mountain	thɯ⁵⁵jɑ⁵⁵	tʰ ɯ ⁵⁵ + j ɑ ⁵⁵				2866	346146		STEDT/TBL	thɯ⁵⁵jɑ⁵⁵	2866
21131	QiangicZhaba	hill / mountain	the mountain	ʐɿ¹³	ʐ ɿ ¹³		tib ri		121	346138		STEDT/TBL	ʐɿ¹³	29985
22703	TibetanXiahe	hill / mountain	the mountain	rə	r ə				121	346128		STEDT/TBL	rə	121
23027	LoloishLisu	hill / mountain	the mountain	ko̱³³	k o̠ ³³				2509	346164		STEDT/TBL	ko̱³³	2509
23084	TaniBokar	hill / mountain	the mountain	di◦tuŋ	d i t u ŋ	!			2580	346177		STEDT/TBL	di◦tuŋ	2580
24370	DengYidu	hill / mountain	the mountain	mɑ³¹jɑ³⁵	m ɑ ³¹ + j ɑ ³⁵				2866	346149		STEDT/TBL	mɑ³¹jɑ³⁵	2866
30917	SiniticOldChinese		the mountain	s→ŋrar	s + ŋ r a r			山	1798		山	SagartMa2016	*s-ŋrar	1798
31171	BurmishOldBurmese		the mountain	to₂ṅ	t ? ?				1079			Hill2016		1079
31682	KhroskyabsWobzi		the mountain	pʰɑ́	pʰ ɑ́				673			Lai2016		673
