# Wordlist

# DATA
ID	DOCULECT	GLOSS_IN_SOURCE	CONCEPT	IPA	TOKENS	ALMS	NOTE	BORROWING	CHINESE	COGID	COGS	HANZI	MORPHEME_STRUCTURE	ALIGNMENT	CONSENSUS
34337	BurmishBola		the leaf	sak⁵⁵◦faʔ⁵⁵	s a k ⁵⁵ + f a ʔ ⁵⁵	s a k ⁵⁵ + f a ʔ ⁵⁵				942	1098 1101		tree leaf	s a k ⁵⁵ + f a ʔ ⁵⁵	a ⁵⁵ + f ṵ ʔ ⁵⁵
34472	BurmishLashi		the leaf	a³¹◦fu̱ʔ⁵⁵	a ³¹ + f ṵ ʔ ⁵⁵	a ³¹ + f ṵ ʔ ⁵⁵				942	1099 1101		a-prefix leaf	- a - ³¹ + f ṵ ʔ ⁵⁵	a ⁵⁵ + f ṵ ʔ ⁵⁵
34590	BurmishAchang	leaf	the leaf	a³¹xʐoʔ⁵⁵	a ³¹ + x ʐ o ʔ ⁵⁵	a ³¹ + x ʐ o ʔ ⁵⁵				881	1099 415		a-prefix leaf	a ³¹ - - - - + - x ʐ o ʔ - ⁵⁵	+ a ʔ ⁵⁵
35084	BurmishAtsi	leaf	the leaf	a²¹xaʔ⁵⁵	a ²¹ + x a ʔ ⁵⁵	a ²¹ + x a ʔ ⁵⁵				881	1099 415		a-prefix leaf	a ²¹ - - - - + - x - a ʔ - ⁵⁵	+ a ʔ ⁵⁵
35085	BurmishBola	leaf	the leaf	sak⁵⁵faʔ⁵⁵	s a k ⁵⁵ + f a ʔ ⁵⁵	s a k ⁵⁵ + f a ʔ ⁵⁵				942	1098 1101		tree leaf	s a k ⁵⁵ + f a ʔ ⁵⁵	a ⁵⁵ + f ṵ ʔ ⁵⁵
35087	BurmishLashi	leaf	the leaf	a³¹fu̱ʔ⁵⁵	a ³¹ + f ṵ ʔ ⁵⁵	a ³¹ + f ṵ ʔ ⁵⁵				942	1099 1101		a-prefix leaf	- a - ³¹ + f ṵ ʔ ⁵⁵	a ⁵⁵ + f ṵ ʔ ⁵⁵
35088	BurmishMaru	leaf	the leaf	phɔʔ⁵⁵	pʰ ɔ ʔ ⁵⁵	pʰ ɔ ʔ ⁵⁵				941	1100		leaf	pʰ ɔ ʔ ⁵⁵	pʰ ɔ ʔ ⁵⁵
35089	BurmishXiandao	leaf	the leaf	a³¹xʐoʔ⁵⁵	a ³¹ + x ʐ o ʔ ⁵⁵	a ³¹ + x ʐ o ʔ ⁵⁵				881	1099 415		a-prefix leaf	a ³¹ - - - - + - x ʐ o ʔ - ⁵⁵	+ a ʔ ⁵⁵
19210	LoloishLisu	leaf	the leaf	e⁵⁵phiɛ³¹	e ⁵⁵ ph iɛ ³¹	- e ⁵⁵ ph iɛ ³¹				881				e ⁵⁵ - - - - - - - ph iɛ - - ³¹	+ a ʔ ⁵⁵
35674	BurmishRangoon		the leaf	ɑ⁵³jwɛʔ⁴	ɑ ⁵³ + j w ɛ ʔ ⁴	ɑ ⁵³ + j w ɛ ʔ ⁴				881	1099 415			ɑ ⁵³ - - - - + - j w ɛ ʔ - ⁴	+ a ʔ ⁵⁵
35792	KirantiBahing	leaf (n)	the leaf	sɔphɔ	s ɔ pʰ ɔ	- s ɔ pʰ ɔ				1402				s ɔ pʰ ɔ -	s ɔ pʰ ɔ m
19505	NungicDulong	leaf	the leaf	ɑŋ³¹lɑp⁵⁵	ɑ ŋ ³¹ + l ɑ p ⁵⁵	ɑ ŋ ³¹ + l ɑ p ⁵⁵				234				- ɑ ŋ ³¹ + l ɑ p ⁵⁵	l a p
36022	MizoLushai	leaf (n)	the leaf	hnah	n̥ a h	n̥ a h				10224				n̥ a h - - -	ʔ a ʔ
36810	SiniticBeijing		the leaf	je⁵¹tsɿ⁰	j e ⁵¹ ts ɿ ⁰	j e ⁵¹ ts ɿ ⁰				234	637 638	葉子	the-637 _the-638	j e - ⁵¹ - ts ɿ - ⁰	l a p
36812	SiniticChaozhou		the leaf	hieʔ⁵	h i e ʔ ⁵	h i e ʔ ⁵	< 箬 'cuticle of bamboo' > 'leaf'. A Min innov.			10272	637	葉	the-637	h i e ʔ ⁵	h i ɔ ʔ ⁵
36813	SiniticLonggang		the leaf	su⁵⁵jak⁵	s u ⁵⁵ j a k ⁵	s u ⁵⁵ j a k ⁵				234	640 637	樹葉	_the-640 the-637	s u - ⁵⁵ - j a k ⁵	l a p
36814	SiniticJieyang		the leaf	hiɔʔ⁵	h i ɔ ʔ ⁵	h i ɔ ʔ ⁵	< 箬 'cuticle of bamboo' > 'leaf'. A Min innov.箬. A Min innov.			10272	637	葉	the-637	h i ɔ ʔ ⁵	h i ɔ ʔ ⁵
36815	SiniticXingning		the leaf	ʂu⁵³₅₅ʐaʔ⁵³	ʂ u ⁵³₅₅ ʐ a ʔ ⁵³	ʂ u ⁵³₅₅ ʐ a ʔ ⁵³				234	640 637	樹葉	_the-640 the-637	ʂ u - ⁵³₅₅ - ʐ a ʔ ⁵³	l a p
21186	QiangicZhaba	leaf	the leaf	lo³³ma⁵⁵	l o ³³ ◦ m a ⁵⁵	l o ³³ ◦ m a ⁵⁵		tib lo ma		10810				l o ³³ ◦ m a ⁵⁵	lo³³ma⁵⁵
37642	NagaUkhrul	leaf	the leaf	ʔa-na	ʔ a + n a	ʔ a + n a				10224				ʔ a - + n a	ʔ a ʔ
37847	KirantiHayu	leaf (n)	the leaf	lo	l o	l o				2074				l o	lo
21513	DengDarangTaraon	leaf	the leaf	nɑŋ³⁵	n ɑ ŋ ³⁵	n ɑ ŋ ³⁵				1307				n ɑ ŋ ³⁵	n ɑ ŋ ³⁵
5478	TibetanOldTibetan	leaf	the leaf	lo.ma	l o m a	- l o m a			叶子	948		葉		l o m a - - - - -	l o ¹³ m a
5491	KirantiKhaling	leaf	the leaf	sāːphʌm	s āː pʰ ʌ m	s āː pʰ ʌ m			叶子	1402		葉		s āː pʰ ʌ m	s ɔ pʰ ɔ m
5492	KirantiLimbu	leaf	the leaf	tɛtla	t ɛ t l a	t ɛ t l a			叶子	2318		葉		t ɛ t l a	tɛtla
5511	Tangut	leaf	the leaf	bạ²	b ạ ²				叶子	881		葉		- - - - - - - - - b ạ - - ²	+ a ʔ ⁵⁵
38654	Rabha	leaf	the leaf	tʃak	tʃ a k					3963				- - tʃ a k	b tʃ a k
35466	BurmishAtsi		the leaf	a²¹◦xaʔ⁵⁵	a ²¹ + x a ʔ ⁵⁵	a ²¹ + x a ʔ ⁵⁵				881	1099 415		a-prefix leaf	a ²¹ - - - - + - x - a ʔ - ⁵⁵	+ a ʔ ⁵⁵
23347	TaniBokar	leaf	the leaf	a nə	a + n ə	a + n ə				2644				a + n ə	a nə
33963	KirantiBantawa	branch, leaf	the leaf	kusi	k u s i	k u s i				2676				k u s i	kusi
16615	JingphoJingpho	leaf	the leaf	lap³¹	l a p ³¹	l a p ³¹				234				- - - - - l a p ³¹	l a p
5507	rGyalrongJaphug	leaf	the leaf	tɤ-jwaʁ	t ɤ ◦ j w a ʁ	t ɤ ◦ j w a ʁ			叶子	881		葉		- - - t ɤ - ◦ j - w a ʁ - -	+ a ʔ ⁵⁵
36811	SiniticGuangzhou		the leaf	sy²jip²	s y ² j i p ²	s y ² j i p ²				234	640 637	樹葉	_the-640 the-637	s y - ² - j i p ²	l a p
25467	TibetanXiahe	leaf	the leaf	lo ma	l o _ m a	- l o _ m a				948				l o - - _ - m a -	l o ¹³ m a
32499	KirantiThulung		the leaf	blam	b l a m	b l a m				4076				b l a m	blam
31662	KhroskyabsWobzi		the leaf	lpʰacʰɑ́	l pʰ a cʰ ɑ́	- l pʰ a cʰ ɑ́				881				- - - - - - - - l pʰ a cʰ ɑ́ -	+ a ʔ ⁵⁵
16727	BodicTshangla	leaf	the leaf	ɕa ba	ɕ a _ b a	ɕ a _ b a				286				ɕ a _ b a	ɕa ba
34596	BurmishRangoon		the leaf	ɑ⁵³jwɛʔ⁴	ɑ ⁵³ + j w ɛ ʔ ⁴	ɑ ⁵³ + j w ɛ ʔ ⁴				881	1099 415			ɑ ⁵³ - - - - + - j w ɛ ʔ - ⁴	+ a ʔ ⁵⁵
19543	TibetanBatang	leaf	the leaf	lo¹³ma⁵³	l o ¹³ ◦ m a ⁵³	l o ¹³ ◦ m a ⁵³				948				l o - - ¹³ ◦ m a ⁵³	l o ¹³ m a
38317	Karbi		the leaf	arvó	a r v ó		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «arvo, (large) lo» (page: 327)			881				- - - - - - - a r v ó - - -	+ a ʔ ⁵⁵
30896	SiniticOldChinese		the leaf	lap	l a p	- l a p			叶子	234		葉	the-637	- - - - - l a p -	l a p
18829	rGyalrongDaofu	leaf	the leaf	lba lə	l b a + l ə	- l b a + l ə	!			881				- - l b a - + l - - ə - - -	+ a ʔ ⁵⁵
24304	TibetanAlike	leaf	the leaf	lo ma	l o _ m a	- l o _ m a				948				l o - - _ - m a -	l o ¹³ m a
31162	BurmishOldBurmese		the leaf	ʔa◦ro₁k	ʔ a ◦ r o₁ k	- ʔ a ◦ r o₁ k				881				- - - ʔ a - ◦ r - - o₁ k - -	+ a ʔ ⁵⁵
31926	ChepangChepang	leaf (sp.)	the leaf	haʔ.baŋ	h a ʔ + b a ŋ	h a ʔ + b a ŋ				3844				h a ʔ + b a ŋ	haʔ.baŋ
32178	GaroGaro	leaf (n)	the leaf	bi-jak	b i j a k	b i j a k				3963				b i j a k	b tʃ a k
19097	DengYidu	leaf	the leaf	nɑŋ³⁵	n ɑ ŋ ³⁵	n ɑ ŋ ³⁵				1307				n ɑ ŋ ³⁵	n ɑ ŋ ³⁵
32757	ChinHakha	leaf (n.)	the leaf	thinghnah , cahnah	hn a ʔ	hn a ʔ				10224				hn a ʔ - - -	ʔ a ʔ
#
16392	JingphoJingpho	lip	the lip (the lips)	n³¹te̱n³³	n ³¹ ◦ t e̱ n ³³	n ³¹ ◦ t e̱ n ³³				9				n - - ³¹ ◦ - - t e̱ - n ³³	t u
16548	BodicTshangla	lip	the lip (the lips)	no waŋ khop taŋ	n o _ w a ŋ _ kh o p _ t a ŋ	n o _ w a ŋ _ kh o p _ t a ŋ				148				n o _ w a ŋ _ kh o p _ t a ŋ	no waŋ khop taŋ
33283	TibetoKinauriByangsi	lips	the lip (the lips)	akple	a k p l e	a k p l e				389				a k p l e	akple
33502	TibetoKinauriRongpo	lips	the lip (the lips)	thou, thol	th o u	th o u				526				th o u	thou, thol
33730	KirantiKulung	lip (n.)	the lip (the lips)	Nǝcǝsuwa	ŋ ǝ tʃ ǝ s u w a	ŋ ǝ tʃ ǝ s u w a	Nepali: oṭh. (Tolsma1999)			674				ŋ ǝ tʃ ǝ s u w a	Nǝcǝsuwa
33970	KirantiBantawa	lip	the lip (the lips)	dosiwa	d o s i w a	d o s i w a				809				d o s i w a	dosiwa
32970	TibetoKinauriBunan	lips	the lip (the lips)	dʑu	dʑ u	dʑ u	Comment (by Widmer2014): «WT mchu / PTB *ts(y)ul»			813				dʑ u	dʑu
34935	BurmishAchang	lip	the lip (the lips)	ȵ̥ot⁵⁵tuŋ⁵⁵	n̥ʲ o t ⁵⁵ + t u ŋ ⁵⁵	n̥ʲ o t ⁵⁵ + t u ŋ ⁵⁵				1254	480 1305		mouth wing	- - - - n̥ʲ o - t ⁵⁵ + t u - ŋ ⁵⁵	n o t ⁵⁵ + k ṵ ⁵⁵
18619	rGyalrongDaofu	lip	the lip (the lips)	ɣumur	ɣ u m u r	ɣ u m u r	!			2075				ɣ u m u r - - - - -	m u r
35067	BurmishAtsi	lip	the lip (the lips)	nu̱t⁵⁵ku̱ʔ⁵⁵	n ṵ t ⁵⁵ + k ṵ ʔ ⁵⁵	n ṵ t ⁵⁵ + k ṵ ʔ ⁵⁵				1254	480 937		mouth skin	- - - - n ṵ - t ⁵⁵ + k ṵ - ʔ ⁵⁵	n o t ⁵⁵ + k ṵ ⁵⁵
35086	BurmishMaru	lip	the lip (the lips)	na̱t⁵⁵ka̱uk⁵⁵	n a̰ t ⁵⁵ + k a̰ u k ⁵⁵	n a̰ t ⁵⁵ + k a̰ u k ⁵⁵				1254	480 937		mouth skin?	- - - - n a̰ - t ⁵⁵ + k a̰ u k ⁵⁵	n o t ⁵⁵ + k ṵ ⁵⁵
35211	BurmishLashi	lip	the lip (the lips)	nua̱t⁵⁵ku̱k⁵⁵	n u a̰ t ⁵⁵ + k ṵ k ⁵⁵	n u a̰ t ⁵⁵ + k ṵ k ⁵⁵				1254	480 937		mouth skin	- - - - n u a̰ t ⁵⁵ + k ṵ - k ⁵⁵	n o t ⁵⁵ + k ṵ ⁵⁵
35262	BurmishXiandao	lip	the lip (the lips)	n̥ut⁵⁵ʐɿ⁵⁵	n̥ u t ⁵⁵ + ʐ ɿ ⁵⁵	n̥ u t ⁵⁵ + ʐ ɿ ⁵⁵				1254	480 936		mouth skin	- - - - n̥ u - t ⁵⁵ + ʐ ɿ - - ⁵⁵	n o t ⁵⁵ + k ṵ ⁵⁵
35312	BurmishBola	lip	the lip (the lips)	nɔ̱t⁵⁵ka̱uʔ⁵⁵	n ɔ̰ t ⁵⁵ + k a̰ u ʔ ⁵⁵	n ɔ̰ t ⁵⁵ + k a̰ u ʔ ⁵⁵				1254	480 937		mouth skin	- - - - n ɔ̰ - t ⁵⁵ + k a̰ u ʔ ⁵⁵	n o t ⁵⁵ + k ṵ ⁵⁵
19061	NungicDulong	lip	the lip (the lips)	nɯi⁵⁵kɔp⁵⁵	n ɯ i ⁵⁵ + k ɔ p ⁵⁵	n ɯ i ⁵⁵ + k ɔ p ⁵⁵				1293				n ɯ i ⁵⁵ + k ɔ p ⁵⁵	nɯi⁵⁵kɔp⁵⁵
19299	TibetanBatang	lip	the lip (the lips)	tɕhᴜ⁵⁵dᴜ⁵³	tɕʰ ᴜ ⁵⁵ ◦ d ᴜ ⁵³	tɕʰ ᴜ ⁵⁵ ◦ d ᴜ ⁵³				9				tɕʰ ᴜ - ⁵⁵ ◦ - - d ᴜ - - ⁵³	t u
36023	MizoLushai	lip	the lip (the lips)	hmui	m̥ u i	- m̥ u i				2075				- - m̥ u - i - - - -	m u r
36024	MizoLushai	lip (lower)	the lip (the lips)	heh	h e h	h e h				1530				h e h	heh
36816	SiniticBeijing		the lip (the lips)	tsui²¹⁴₂₁tʂʰuɘn³⁵	ts u i ²¹⁴₂₁ tʂʰ u ɘ n ³⁵	ts u i ²¹⁴₂₁ tʂʰ u ɘ n ³⁵				9	646 642	嘴唇	_the-646 the-642	ts u i ²¹⁴₂₁ - - - tʂʰ u ɘ n ³⁵	t u
36817	SiniticGuangzhou		the lip (the lips)	tsøy³⁵søn²¹	ts ø y ³⁵ s ø n ²¹	ts ø y ³⁵ s ø n ²¹				9	646 642	嘴唇	_the-646 the-642	ts ø y ³⁵ - - - s ø - n ²¹	t u
36819	SiniticLonggang		the lip (the lips)	tsɔi³²sun²¹	ts ɔ i ³² s u n ²¹	ts ɔ i ³² s u n ²¹				9	646 642	囗唇	_the-646 the-642	ts ɔ i ³² - - - s u - n ²¹	t u
36820	SiniticJieyang		the lip (the lips)	tuŋ⁵⁵	t u ŋ ⁵⁵	t u ŋ ⁵⁵	P-Min *-un			9	642	唇	the-642	- - - - - - - t u - ŋ ⁵⁵	t u
36821	SiniticXingning		the lip (the lips)	tʂɔɛ⁵³ʂun²¹	tʂ ɔ ɛ ⁵³ ʂ u n ²¹	tʂ ɔ ɛ ⁵³ ʂ u n ²¹				9	646 642	囗唇	_the-646 the-642	tʂ ɔ ɛ ⁵³ - - - ʂ u - n ²¹	t u
21171	QiangicZhaba	lip	the lip (the lips)	ne⁵⁵tʂə¹³	n e ⁵⁵ ◦ tʂ ə ¹³	n e ⁵⁵ ◦ tʂ ə ¹³				1254				- - - - n e - - ⁵⁵ ◦ tʂ ə - - ¹³	n o t ⁵⁵ + k ṵ ⁵⁵
37643	NagaUkhrul	lip	the lip (the lips)	mor-caj	m o r + c a j	m o r + c a j				2075				- - m o r - + c a j	m u r
21305	DengDarangTaraon	lip	the lip (the lips)	thɯ⁵⁵no⁵⁵	th ɯ ⁵⁵ ◦ n o ⁵⁵	th ɯ ⁵⁵ ◦ n o ⁵⁵				2111				th ɯ ⁵⁵ ◦ n o ⁵⁵	thɯ⁵⁵no⁵⁵
37848	KirantiHayu	lip (n)	the lip (the lips)	kumtsiŋ	k u m ts i ŋ	k u m ts i ŋ				10561				k u m ts i ŋ	kumtsiŋ
38026	Tangut		the lip (the lips)	mər	m ə r					2075		唇		- - m ə r - - - - -	m u r
38341	Karbi		the lip (the lips)	ingtur	i ng t u r		from :cite:Walker1925<br>page in :cite:Walker1925			9				- - - - - i ng t u r - -	t u
21960	TibetanXiahe	lip	the lip (the lips)	tɕhə to	tɕh ə _ t o	- tɕh ə _ t o				9				tɕh ə - _ - - - t o - - -	t u
38582	Rabha	lip	the lip (the lips)	kʰú-tʃar	kʰ ú + tʃ a r					10522				kʰ ú + tʃ a r	kʰú-tʃar
22631	TibetanLhasa	lip	the lip (the lips)	tɕho⁵⁵to⁵⁵	tɕʰ o ⁵⁵ ◦ t o ⁵⁵	tɕʰ o ⁵⁵ ◦ t o ⁵⁵				9				tɕʰ o - ⁵⁵ ◦ - - t o - - ⁵⁵	t u
19138	rGyalrongMaerkang	lip	the lip (the lips)	tə ʃnos	t ə _ ʃ n o s	- t ə _ ʃ n o s				1254				t ə _ ʃ n o - s - - - - - - -	n o t ⁵⁵ + k ṵ ⁵⁵
23135	TaniBokar	lip	the lip (the lips)	nap tɕi	n a p + tɕ i	n a p + tɕ i				2597				n a p + tɕ i	nap tɕi
23083	LoloishLisu	lip	the lip (the lips)	mɯ³¹lɯ³⁵	m ɯ ³¹ ◦ l ɯ ³⁵	m ɯ ³¹ ◦ l ɯ ³⁵				2741				m ɯ ³¹ ◦ l ɯ ³⁵	mɯ³¹lɯ³⁵
24096	TibetanAlike	lip	the lip (the lips)	ntɕhə	n tɕh ə	- n tɕh ə	!			9				- - - - - - n tɕh ə - - -	t u
36818	SiniticChaozhou		the lip (the lips)	tuŋ⁵⁵	t u ŋ ⁵⁵	t u ŋ ⁵⁵	P-Min *-un			9	642	唇	the-642	- - - - - - - t u - ŋ ⁵⁵	t u
24408	DengYidu	lip	the lip (the lips)	tiɑ³⁵ndze⁵⁵	t i ɑ ³⁵ ◦ ndz e ⁵⁵	t i ɑ ³⁵ ◦ ndz e ⁵⁵	!			2879				t i ɑ ³⁵ ◦ ndz e ⁵⁵	tiɑ³⁵ndze⁵⁵
35003	BurmishRangoon	lip	the lip (the lips)	n̥oʔ⁴kʰɑ̃⁵⁵	n̥ o ʔ ⁴ + kʰ ɑ̃ ∼ ⁵⁵	n̥ o ʔ ⁴ + kʰ ɑ̃ ∼ ⁵⁵				1254	480 1009		mouth ?	- - - - n̥ o - ʔ ⁴ + kʰ ɑ̃ - ∼ ⁵⁵	n o t ⁵⁵ + k ṵ ⁵⁵
30512	rGyalrongJaphug		the lip (the lips)	tɯ-mtɕhi	t ɯ + + m tɕh i	- t ɯ + + m tɕh i		tib[mtɕʰu]		10897				t ɯ + + m tɕh i	tɯ-mtɕhi
30513	KirantiKhaling		the lip (the lips)	koɔ̄mtʌtoɔr	k oɔ̄ m t ʌ t oɔ r	k oɔ̄ m t ʌ t oɔ r				3559				k oɔ̄ m t ʌ t oɔ r	koɔ̄mtʌtoɔr
30514	KirantiLimbu		the lip (the lips)	murase	m u r a s e	m u r a s e				3560				m u r a s e	murase
30902	SiniticOldChinese		the lip (the lips)	sədur	s ə + d u r	- s ə + d u r			唇	9		脣	_sə-prefix the-642	s ə - + - - - d u r - -	t u
31163	BurmishOldBurmese		the lip (the lips)	nhut	nh u t	- nh u t				1254				- - - - nh u - t - - - - - - -	n o t ⁵⁵ + k ṵ ⁵⁵
31668	KhroskyabsWobzi		the lip (the lips)	mtɕʰə́	m tɕʰ ə́	- m tɕʰ ə́	mouth	tib[mtɕʰu]		10910				m tɕʰ ə́	mtɕʰə́
31934	ChepangChepang	lip	the lip (the lips)	nər.pun	n ə r + p u n	n ə r + p u n				3848				n ə r + p u n	nər.pun
32184	GaroGaro	lip (n)	the lip (the lips)	ku•-chil	k u ʔ + ch i l	- k u ʔ + ch i l				9				k u ʔ + - - - ch i l - -	t u
32355	TibetanOldTibetan		the lip (the lips)	mtɕʰu	m tɕʰ u	- m tɕʰ u	https://stan.hypotheses.org/20 for cognacy with OC			9				- - - - - - m tɕʰ u - - -	t u
32500	KirantiThulung		the lip (the lips)	sikokte	s i k o k t e	s i k o k t e				3545				s i k o k t e	sikokte
32763	ChinHakha	lip (n.)	the lip (the lips)	hmur;	hm ǔu r	hm ǔu r	[full entry: lip reading = hmur cangh mi kha a sullam zeidah a si ti i hngalh khawhnak lip service = Hmur lawng i ee ti i lungthin taktak si ttung lo.]			2075				hm ǔu - - r - - - - -	m u r
#
16435	JingphoJingpho	liver	the liver	sin³¹tʃaʔ³¹	s i n ³¹ ◦ tʃ a ʔ ³¹	s i n ³¹ ◦ tʃ a ʔ ³¹				2076				- - - - - - - - - s i n ³¹ ◦ - tʃ - a ʔ - ³¹	
16588	BodicTshangla	liver	the liver	tɕhiŋ pa	tɕh i ŋ _ p a	- tɕh i ŋ _ p a		tib[mtɕʰin.pa]		10573				tɕh i ŋ _ p a	tɕhiŋ pa
33123	TibetoKinauriBunan	liver	the liver	tɕinpa	tɕ i n p a	- tɕ i n p a	Comment (by Widmer2014): «WT mchin pa / PTB *sin»	tib[mtɕʰin.pa]		10594				tɕ i n p a	tɕinpa
33284	TibetoKinauriByangsi	liver	the liver	chincha:	c/tʃʰ i n c/tʃʰ aː	- c/tʃʰ i n c/tʃʰ aː				2076				- - c/tʃʰ i n c/tʃʰ aː - - - - - - - - - - - - - -	
33503	TibetoKinauriRongpo	liver	the liver	chinpa	tʃh i n p a	- tʃh i n p a		tib[mtɕʰin.pa]		10635				tʃh i n p a	chinpa
33731	KirantiKulung	liver (n.)	the liver	luma	l u m a	- l u m a	Nepali: kalejo. (Tolsma1999)			52				l u - m a -	l u m
17427	rGyalrongMaerkang	liver	the liver	tə pʃu	t ə _ p ʃ u	- t ə _ p ʃ u	!			2076				- - t ə - - - _ p ʃ u - - - - - - - - - -	
33971	KirantiBantawa	liver	the liver	luŋmak	l u ŋ m a k	l u ŋ m a k				52				l u ŋ m a k	l u m
17736	TibetanLhasa	liver	the liver	tɕhĩ⁵⁵pə⁵⁵	tɕʰ ĩ ∼ ⁵⁵ ◦ p ə ⁵⁵	tɕʰ ĩ ∼ ⁵⁵ ◦ p ə ⁵⁵				2076				- - - - - - - - - tɕʰ ĩ ∼ ⁵⁵ ◦ - - p ə - - ⁵⁵	
17823	TibetanAlike	liver	the liver	ntɕən bæ	n tɕ ə n _ b æ	- n tɕ ə n _ b æ	!			2076				- n tɕ ə n - - _ b - æ - - - - - - - - - -	
34712	BurmishRangoon		the liver	ɑ⁵³tθɛ⁵⁵	ɑ ⁵³ + tθ ɛ ⁵⁵	- ɑ ⁵³ + tθ ɛ ⁵⁵				2076	1106 442			- - - - - - - - - - ɑ - ⁵³ + - tθ - ɛ - - ⁵⁵	
5809	KirantiKhaling	liver	the liver	lūm	l ū m	- l ū m			肝	52		肝		l ū - m - -	l u m
5810	KirantiLimbu	liver	the liver	luŋma	l u ŋ m a	- l u ŋ m a			肝	52		肝		l u ŋ m a -	l u m
18657	rGyalrongDaofu	liver	the liver	shi	sʰ i	- sʰ i				2076				- - - - - - - - - - - - - - - sʰ - i - - -	
35073	BurmishAtsi	liver nbp	the liver	siŋ²¹	s i ŋ ²¹	s i ŋ ²¹				2076	442		liver	- - - - - - - - - - - - - - - s - i ŋ - ²¹	
35134	BurmishXiandao	liver nbp	the liver	a³¹ʂɯŋ³¹	a ³¹ + ʂ ɯ ŋ ³¹	- a ³¹ + ʂ ɯ ŋ ³¹				2076	1106 442		a-prefix liver	- - - - - - - - - - a - ³¹ + - ʂ - ɯ ŋ - ³¹	
35210	BurmishAchang	liver nbp	the liver	a³¹ʂəŋ³¹	a ³¹ + ʂ ə ŋ ³¹	- a ³¹ + ʂ ə ŋ ³¹				2076	1106 442		a-prefix liver	- - - - - - - - - - a - ³¹ + - ʂ - ə ŋ - ³¹	
35213	BurmishBola	liver nbp	the liver	saŋ³⁵	s a ŋ ³⁵	s a ŋ ³⁵				2076	442		liver	- - - - - - - - - - - - - - - s - a ŋ - ³⁵	
35218	BurmishLashi	liver nbp	the liver	səŋ⁵⁵	s ə ŋ ⁵⁵	s ə ŋ ⁵⁵				2076	442		liver	- - - - - - - - - - - - - - - s - ə ŋ - ⁵⁵	
35221	BurmishMaru	liver nbp	the liver	saŋ³⁵	s a ŋ ³⁵	s a ŋ ³⁵				2076	442		liver	- - - - - - - - - - - - - - - s - a ŋ - ³⁵	
19105	NungicDulong	liver	the liver	pɯ³¹ɕin⁵⁵	p ɯ ³¹ + ɕ i n ⁵⁵	- p ɯ ³¹ + ɕ i n ⁵⁵				2076				- - - - - - - - - p ɯ - ³¹ + - ɕ - i n - ⁵⁵	
19374	TibetanBatang	liver	the liver	tɕhĩ⁵⁵mba⁵³	tɕʰ ĩ ∼ ⁵⁵ ◦ m b a ⁵³	tɕʰ ĩ ∼ ⁵⁵ ◦ m b a ⁵³	!			2076				- - - - - - - - - tɕʰ ĩ ∼ ⁵⁵ ◦ - m b a - - ⁵³	
35793	KirantiBahing	liver (n)	the liver	diŋ	d i ŋ	- d i ŋ				2076				- - d i ŋ - - - - - - - - - - - - - - - -	
36025	MizoLushai	liver	the liver	thin	tʰ i n	- tʰ i n				2076				- - tʰ i n - - - - - - - - - - - - - - - -	
36822	SiniticBeijing	*pork liver	the liver	tʂu⁵⁵kanr⁵⁵	tʂ u ⁵⁵ k a/r n ⁵⁵	tʂ u ⁵⁵ k a/r n ⁵⁵	**concept**: original concept is «pig-liver»		豬肝兒	1782	161 162	豬肝兒	_the-161 the-162	- - tʂ u ⁵⁵ k - a/r n ⁵⁵	k ɔ n ³³
36823	SiniticGuangzhou	*pork liver	the liver	tsy⁵³jøn²²₃₅	ts y ⁵³ j ø n ²²₃₅	ts y ⁵³ j ø n ²²₃₅	Word for «liver of animals» (like «pig», «duck», etc.) confirmed with Li2003:339, but not clear what to take.		豬膶	1783	161 145	豬膶	_the-161 the-145	ts y ⁵³ j ø n ²²₃₅	tsy⁵³jøn²²₃₅
36824	SiniticChaozhou		the liver	kũã³³	k ũ ã ∼ ³³	k ũ ã ∼ ³³				1782	162	肝	the-162	- - - - - k ũ ã ∼ ³³	k ɔ n ³³
36826	SiniticJieyang		the liver	kũã³³	k ũ ã ∼ ³³	k ũ ã ∼ ³³				1782	162	肝	the-162	- - - - - k ũ ã ∼ ³³	k ɔ n ³³
21213	LoloishLisu	liver	the liver	si³¹	s i ³¹	- s i ³¹				2076				- - - - - - - - - - - - - - - s - i - - ³¹	
21220	QiangicZhaba	liver	the liver	sei¹³	s e i ¹³	- s e i ¹³				2076				- - - - - - - - - - - - - - - s e i - - ¹³	
37644	NagaUkhrul	liver	the liver	ʔa-mə-tʰin	ʔ a + m ə + tʰ i n	ʔ a + m ə + tʰ i n				2076				- - ʔ a - - - + m - ə - + - - - tʰ i n - -	
21349	DengDarangTaraon	liver	the liver	ɹu⁵⁵xɑ³¹tiɑi⁵³	ɹ u ⁵⁵ ◦ x ɑ ³¹ ◦ t i ɑ i ⁵³	ɹ u ⁵⁵ ◦ x ɑ ³¹ ◦ t i ɑ i ⁵³				2137				ɹ u ⁵⁵ ◦ x ɑ ³¹ ◦ t i ɑ i ⁵³	ɹu⁵⁵xɑ³¹tiɑi⁵³
37849	KirantiHayu	liver (n)	the liver	diŋ	d i ŋ	d i ŋ				52				d i - ŋ - -	l u m
