# Wordlist

# DATA
ID	DOCULECT	GLOSS_IN_SOURCE	CONCEPT	IPA	TOKENS	BORROWING	NOTE	CHINESE	COGID	HANZI	RGEN	SOURCE	ENTRY_IN_SOURCE
30481	Limbu		the mud	lɛkwa	l ɛ k w a				3549				
30920	Old_Chinese		the mud	Cnˤəj	C/ + nˤ ə j			泥巴	1802				
31277	Old_Burmese		the mud	rhvaṃḥ	rh/r̥ v a m̩ ḥ/				1180				
31685	Wobzi_Khroskyabs		the mud	ʁɲô	ʁ ɲ ô/o				3762				
32205	Garo	mud (n)	the mud	ha•-dip-ek	h a ʔ + d i p e k				3979				
32337	Old_Tibetan		the mud	ɴdam pa	ɴ d a m + p a				1500				
32512	Thulung		the mud	kwa:	k w aː				4081				
32782	Hakha_Chin	mud (n.)	the mud	nawncek;	t l a k		[full entry: e.g. I saw an imprint of a bear’s foot in the mud = Nawncek ah vom keneh ka hmuh.]		15				
32971	Bunan	mud	the mud	ɖampak	ɖ a m p a k	tib[ɴdam.pa]	Comment (by Widmer2014): «WT 'dam pa»		1500				
33294	Byangsi	mud	the mud	kaca:r	k a c/tʃ aː r				397				
33513	Rongpo	mud	the mud	hilɔ	h i l ɔ	IA			532				
33740	Kulung	mud, earth (n.)	the mud	bɔhɔ	b ɔ h ɔ		Nepali: hilo. (Tolsma1999)		680				
33987	Bantawa	clay, soil, mud, sand	the mud	bakʰa	b a kʰ a				680				
34967	Maru	mud	the mud	mjik³¹ʦa̱i³⁵	m j i k ³¹ + ts a̰ i ³⁵				3407				
34983	Atsi	mud	the mud	kə̱⁵⁵na̱²¹	k ə̰ ⁵⁵ + n a̰ ²¹				1179				
34985	Rangoon	mud	the mud	ɕũ⁵³	ɕ ũ ∼ ⁵³				1180				
35027	Lashi	mud	the mud	tʰɔm⁵⁵pɔp³¹	tʰ ɔ m ⁵⁵ + p ɔ p ³¹				1195				
35133	Achang_Longchuan	mud	the mud	ȵ̥on⁵⁵pen³¹	n̥ʲ o n ⁵⁵ + p e n ³¹				1250				
35245	Xiandao	mud	the mud	ɲ̇on⁵⁵	ɲ̇/ɲ o n ⁵⁵				1250				
35294	Bola	mud	the mud	ʦə̆⁵⁵ŋja̱ʔ⁵⁵	ts ə̆ ⁵⁵ + ŋ j a̰ ʔ ⁵⁵				1259				
36038	Lushai	mud	the mud	chirh	tʃ i r h				1536				
36894	Beijing	mud, earth	the mud	ni³⁵	n i ³⁵			泥	1802				
36895	Guangzhou	mud, earth	the mud	nɐi²¹	n ɐ i ²¹			泥	1802				
36896	Chaozhou		the mud	tʰou⁵⁵	tʰ o u ⁵⁵		塗		1803				
36897	Longgang		the mud	lai²¹	l a i ²¹				1802				
36898	Jieyang		the mud	tʰou⁵⁵	tʰ o u ⁵⁵		塗 rather than 土. Tones is yangping.		1803				
36899	Xingning		the mud	nai²⁴	n a i ²⁴				1802				
38080	Tangut		the mud	tɕior	tɕ i o r				2018				
38399	Mikir		the mud	inghàn	i ng h à/a n		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «inghan» (page: 345)		10545				
38535	Rabha	clod, lump of mud	the mud	há-duŋ la-da	h á/a + d u ŋ l a + d a				10546				
#
6432	Old_Tibetan	claw	the nail (fingernail or claw)	sen.mo	s e n m o			爪子	88				
6445	Khaling	claw	the nail (fingernail or claw)	sēndʉ	s ē/eː n d ʉ			爪子	88				
6446	Limbu	claw	the nail (fingernail or claw)	sendi	s e n d i			爪子	88				
6461	Japhug	claw	the nail (fingernail or claw)	tɯ-ndzrɯ	t ɯ + ⁿdz r ɯ			爪子	1194				
6465	Tangut	claw	the nail (fingernail or claw)	dzjị¹	d z j ị/i ¹			爪子	1194				
15738	Daofu	nail	the nail (fingernail or claw)	ldzə	l dz ə				1194				
16058	rGyalrong_Maerkang	nail	the nail (fingernail or claw)	tɑ ndzru	t ɑ _ n dz r u				1194				
16567	Motuo_Menba	nail	the nail (fingernail or claw)	tshiŋ naŋ	tsʰ i ŋ _ n a ŋ				162				
18639	Daofu	nail	the nail (fingernail or claw)	nɛ ldzə	n ɛ + l dz ə				1194				
19080	Dulong	nail	the nail (fingernail or claw)	ȵin⁵⁵	ȵ i n ⁵⁵				1303				
19324	Tibetan_Batang	nail	the nail (fingernail or claw)	she⁵⁵mo⁵³	sh/sʰ e ⁵⁵ + m o ⁵³				88				
20063	Zhaba_Daofu_County	nail	the nail (fingernail or claw)	ja³³dzi⁵⁵	j a ³³ + dz i ⁵⁵				1194				
20856	Tibetan_Lhasa	nail	the nail (fingernail or claw)	sẽ⁵⁵mo⁵⁵	s ẽ ∼ ⁵⁵ + m o ⁵⁵				88				
21088	Lisu	nail	the nail (fingernail or claw)	lɛ̱³¹se³¹	l ɛ̠ ³¹ + s e ³¹				88				
21948	Jingpho	nail	the nail (fingernail or claw)	lă³¹mjin³³	l ă ³¹ + m j i n ³³				2335				
21979	Tibetan_Xiahe	nail	the nail (fingernail or claw)	shen mo	sʰ e n _ m o		???		88				
23130	Darang_Taraon	nail	the nail (fingernail or claw)	ɑ³¹ɬɯn⁵⁵	ɑ ³¹ + ɬ ɯ n ⁵⁵				2595				
23157	Bokar	nail	the nail (fingernail or claw)	lu |gin	l u + g i n				2604				
24116	Tibetan_Alike	nail	the nail (fingernail or claw)	shen mo	sʰ e n _ m o				88				
24427	Yidu	nail	the nail (fingernail or claw)	ɑ⁵⁵huŋ⁵⁵koŋ³⁵	ɑ ⁵⁵ + h u ŋ ⁵⁵ + k o ŋ ³⁵				2883				
30921	Old_Chinese		the nail (fingernail or claw)	tsˤruʔ	tsˤ r u ʔ			指甲	1194				
31175	Old_Burmese		the nail (fingernail or claw)	lak◦sañḥ	l a k + s a ɲ ḥ/				88				
31686	Wobzi_Khroskyabs		the nail (fingernail or claw)	rdzé	r dz é/e				1194				
31953	Chepang	nail (of finger, toe), claw	the nail (fingernail or claw)	sən	s ə n				88				
32206	Garo	claw; finger mail; nail (n)	the nail (fingernail or claw)	jak-skil	j a k + s k i l				10230				
32513	Thulung		the nail (fingernail or claw)	der	d e r				174				
32634	Old_Tibetan		the nail (fingernail or claw)	sder.mo	s d e r m o				174				
32783	Hakha_Chin	claw (n.)	the nail (fingernail or claw)	tintte ,	t ı̂/i n		[full entry: chizawh tin , sobul tte]		88				
32956	Bunan	nail (finger)	the nail (fingernail or claw)	ɕun	ɕ u n		Comment (by Widmer2014): «WT -»		2574				
32967	Bunan	claw (of predators)	the nail (fingernail or claw)	dzermo	dz e r m o	tib[sder.mo]	Comment (by Widmer2014): «WT ser mo  (bedeutet  eigentlich»		174				
33295	Byangsi	nail	the nail (fingernail or claw)	lak◦ʃin	l a k + ʃ i n				88				
33514	Rongpo	finger nail	the nail (fingernail or claw)	nəŋ	n ə ŋ				162				
33741	Kulung	fingernail (of the fingers and toes) (n.)	the nail (fingernail or claw)	sen	s e n		Nepali: naŋ. (Tolsma1999)		88				
33988	Bantawa	nail, fingernail	the nail (fingernail or claw)	tumbulik	t u m b u l i k				2902				
34541	Rangoon		the nail (fingernail or claw)	lɛʔ⁴tθɛ⁵⁵	l ɛ ʔ ⁴ + tθ ɛ ⁵⁵				88				
35353	Achang_Longchuan	nail nbp	the nail (fingernail or claw)	lɔʔ⁵⁵ʂəŋ³¹	l ɔ ʔ ⁵⁵ + ʂ ə ŋ ³¹				88				
35354	Atsi	nail nbp	the nail (fingernail or claw)	loʔ²¹siŋ²¹	l o ʔ ²¹ + s i ŋ ²¹				88				
35356	Bola	nail nbp	the nail (fingernail or claw)	laʔ³¹saŋ³⁵	l a ʔ ³¹ + s a ŋ ³⁵				88				
35357	Lashi	nail nbp	the nail (fingernail or claw)	lɔʔ³¹sə̱ŋ⁵⁵	l ɔ ʔ ³¹ + s ə̰ ŋ ⁵⁵				88				
35358	Maru	nail nbp	the nail (fingernail or claw)	lɔʔ³¹saŋ³⁵	l ɔ ʔ ³¹ + s a ŋ ³⁵				88				
35359	Xiandao	nail nbp	the nail (fingernail or claw)	lɔʔ⁵⁵ʂɯŋ³¹	l ɔ ʔ ⁵⁵ + ʂ ɯ ŋ ³¹				88				
35803	Bahing	nail, claw (n)	the nail (fingernail or claw)	gɛŋ	g ɛ ŋ				3161				
36175	Lushai		the nail (fingernail or claw)	mutin	m u t i n				88				
36900	Beijing	fingernail	the nail (fingernail or claw)	tʂʅ²¹⁴₅₅tɕia⁰	ʈʂ ʅ ⁵⁵/²¹⁴ tɕ i a ⁰			指甲	1804				
36901	Guangzhou	fingernail	the nail (fingernail or claw)	sɐu³⁵tsi³⁵kap³³	s ɐ u ³⁵ ts i ³⁵ k a p ³³			手指甲	1804				
36902	Chaozhou		the nail (fingernail or claw)	tsõĩ⁵³₃₅kaʔ²	ts õ ĩ ∼ ³⁵/⁵³ k a ʔ ²				1804				
36903	Longgang		the nail (fingernail or claw)	tsi³³kak³	ts i ³³ k a k ³				1804				
36904	Jieyang		the nail (fingernail or claw)	tsãĩ³¹₃₅kaʔ²	ts ã ĩ ∼ ³⁵/³¹ k a ʔ ²				1804				
36905	Xingning		the nail (fingernail or claw)	tʂʅ²¹kaʔ²	ʈʂ ʅ ²¹ k a ʔ ²				1804				
37654	Ukhrul	(finger) nail	the nail (fingernail or claw)	leŋ-kor	l e ŋ + k o r				10230				
37861	Hayu	nail, claw (n)	the nail (fingernail or claw)	dɩːmɩn	d ɩː/iː m ɿ n				2086				
38293	Mikir		the nail (fingernail or claw)	chimī	ch i m ī/iː		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «[...](finger--,toe--) chimi[...]» (page: 347)		10406				
38549	Rabha	nail	the nail (fingernail or claw)	tʃá-tʃa-kor	tʃ á/a + tʃ a + k o r				10230				
#
6485	Old_Tibetan	name	the name	mʲiŋ	mʲ i ŋ			名字	18				
6498	Khaling	name	the name	nʌ̄ŋ	n ʌ̄ ŋ			名字	18				
6499	Limbu	name	the name	miŋ	m i ŋ			名字	18				
6514	Japhug	name	the name	tɤ-rmi	t ɤ + r m i			名字	18				
6518	Tangut	name	the name	mjiij²	m j iː j ²			名字	18				
16787	Jingpho	name	the name	mjiŋ³³	m j i ŋ ³³				18				
17837	rGyalrong_Maerkang	name	the name	tə rmᴇ	t ə _ r m ᴇ/ɛ̝				18				
18113	Tibetan_Lhasa	name	the name	miŋ¹³	m i ŋ ¹³				18				
19070	Daofu	name	the name	mȵoŋ	m ȵ o ŋ				18				
19504	Dulong	name	the name	ɑŋ⁵⁵bɹiŋ⁵³	ɑ ŋ ⁵⁵ + b ɹ i ŋ ⁵³				18				
20070	Tibetan_Batang	name	the name	mĩ¹³	m ĩ ∼ ¹³				18				
21580	Zhaba_Daofu_County	name	the name	mẽ¹³	m ẽ ∼ ¹³				18				
21660	Darang_Taraon	name	the name	ɑ³¹mɯŋ⁵⁵	ɑ ³¹ + m ɯ ŋ ⁵⁵				18				
22364	Tibetan_Xiahe	name	the name	ȵaŋ	ȵ a ŋ				18				
23472	Lisu	name	the name	mi̱³³	m i̠ ³³				18				
23773	Motuo_Menba	name	the name	miŋ	m i ŋ				18				
23776	Bokar	name	the name	a min	a + m i n				18				
24524	Tibetan_Alike	name	the name	ȵaŋ ŋæ	ȵ a ŋ _ ŋ æ				18				
24832	Yidu	name	the name	ɑ⁵⁵mu⁵⁵	ɑ ⁵⁵ + m u ⁵⁵				18				
30922	Old_Chinese		the name	Cmeŋ	C/ + m e ŋ			名子	18				
31176	Old_Burmese		the name	ʔa◦mañ	ʔ a + m a ñ/ɲ				18				
31687	Wobzi_Khroskyabs		the name	rmê	r m ê/e				18				
31954	Chepang	name	the name	məyŋ	m ə j ŋ				18				
32207	Garo	name (n)	the name	bi-ming	b i m i n g				18				
32514	Thulung		the name	nʌŋ	n ʌ ŋ				18				
32785	Hakha_Chin	name (n.)	the name	min	m ı̂/i n				18				
33060	Bunan	name	the name	min	m i n		Comment (by Widmer2014): «WT ming / PTB *miŋ»		18				
33296	Byangsi	name	the name	hmin	h m i n				18				
33515	Rongpo	name	the name	mhin	mh i n				18				
33742	Kulung	name (n.)	the name	niN	n i ŋ		Nepali: nām. (Tolsma1999)		18				
33989	Bantawa	name	the name	nɨŋ	n ɨ ŋ				18				
34659	Rangoon		the name	nɑ²²mɛ²²	n ɑ ²² + m ɛ ²²		bad concept		18				
35361	Achang_Longchuan	name n	the name	a³¹ȵiŋ⁵⁵	a ³¹ + nʲ i ŋ ⁵⁵		bad concept		18				
35362	Atsi	name n	the name	mjiŋ⁵¹	m j i ŋ ⁵¹		bad concept		18				
35363	Bola	name n	the name	maŋ⁵⁵	m a ŋ ⁵⁵		bad concept		18				
35364	Lashi	name n	the name	mjiŋ³¹	m j i ŋ ³¹		bad concept		18				
35365	Maru	name n	the name	maŋ³¹	m a ŋ ³¹		bad concept		18				
35366	Xiandao	name n	the name	a³¹niŋ⁵⁵	a ³¹ + n i ŋ ⁵⁵		bad concept		18				
35408	Rangoon		the name	nɑ²²mi²²	n ɑ ²² + m i ²²		bad concept		18				
35804	Bahing	name (n)	the name	niŋ	n i ŋ				18				
36039	Lushai	name (n)	the name	hming	m̥ i ŋ				18				
36906	Beijing		the name	miɤŋ³⁵tsɿ⁰	m i ɤ ŋ ³⁵ ts ɿ ⁰				18				
36907	Guangzhou		the name	mɛŋ²¹₃₅	m ɛ ŋ ³⁵/²¹				18				
36908	Chaozhou		the name	mĩã⁵⁵	m ĩ ã ∼ ⁵⁵				18				
36909	Longgang		the name	miaŋ²¹	m i a ŋ ²¹				18				
36910	Jieyang		the name	mĩã⁵⁵	m ĩ ã ∼ ⁵⁵				18				
36911	Xingning		the name	miaŋ²⁴	m i a ŋ ²⁴				18				
37655	Ukhrul	name	the name	ʔa-miŋ	ʔ a + m i ŋ				18				
37862	Hayu	name (n)	the name	miŋ	m i ŋ				18				
38273	Mikir		the name	+mén	+ m é/e n		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «men[...]» (page: 347)		18				
38661	Rabha	name	the name	muŋ	m u ŋ				18				
#
6644	Old_Tibetan	neck	the neck	ske	s k e			脖子	695				
6657	Khaling	neck	the neck	takʦhu	t a k tsʰ u			脖子	2565				
6658	Limbu	neck	the neck	sitla	s i t l a			脖子	2566				
6673	Japhug	neck	the neck	tɯ-mke	t ɯ + m k e			脖子	695				
6677	Tangut	neck	the neck	ljwịj¹	l j w ị/i j ¹			脖子	122				
17390	rGyalrong_Maerkang	neck	the neck	tə mki	t ə _ m k i				695				
17684	Tibetan_Lhasa	neck	the neck	ke⁵⁵	k e ⁵⁵				695				
17685	Tibetan_Lhasa	neck (back of, hindneck, nape)	the neck	tɕiŋ¹³pə⁵⁵	tɕ i ŋ ¹³ + p ə ⁵⁵				122				
18622	Daofu	neck	the neck	vɮe	v ɮ e				122				
19063	Dulong	neck	the neck	pɯ³¹jɔŋ⁵³	p ɯ ³¹ + j ɔ ŋ ⁵³				1295				
19302	Tibetan_Batang	neck	the neck	ke⁵³	k e ⁵³				695				
21173	Zhaba_Daofu_County	neck	the neck	dei⁵⁵	d e i ⁵⁵				3038				
21307	Darang_Taraon	neck	the neck	pɑ³¹ŋ̊ŋ⁵⁵	p ɑ ³¹ + ŋ̊ ŋ ⁵⁵				2112				
23087	Lisu	neck	the neck	kɯ⁵⁵tsi⁵⁵	k ɯ ⁵⁵ + ts i ⁵⁵				2581				
23137	Bokar	neck	the neck	lɯŋ guŋ	l ɯ ŋ + g u ŋ				122				
23138	Bokar	neck	the neck	lɯŋ poŋ	l ɯ ŋ + p o ŋ				122				
23151	Jingpho	neck	the neck	tuʔ³¹	t u ʔ ³¹				2603				
24100	Tibetan_Alike	neck	the neck	rke	r k e				695				
24411	Yidu	neck	the neck	ɕeŋ⁵⁵bɹɑ⁵⁵	ɕ e ŋ ⁵⁵ + b ɹ ɑ ⁵⁵				2880				
24759	Tibetan_Xiahe	neck	the neck	hke tə	h k e _ t ə				695				
24886	Motuo_Menba	neck	the neck	ŋaŋ	ŋ a ŋ				21				
30927	Old_Chinese		the neck	kədˤok←s	k ə + dˤ o k + s			脖子	2603				
31177	Old_Burmese		the neck	lañ	l a ɲ				122				
31690	Wobzi_Khroskyabs		the neck	fqə̂	f q ə̂				695				
31957	Chepang	neck	the neck	kek	k e k				3860				
32210	Garo	neck; throat (n)	the neck	git-ok	g i t o k				2603				
32515	Thulung		the neck	lʌktsa	l ʌ k ts a				122				
32788	Hakha_Chin	neck (n.)	the neck	hngawng	hŋ/ŋ̊ ôo/o ŋ				21				
32900	Old_Tibetan		the neck	mdʑiŋ.pa	m dʑ i ŋ + p a +				122				
33016	Bunan	neck	the neck	kʰaŋgul	kʰ a ŋ g u l	tib[mgul]	Comment (by Widmer2014): «ZZ khang»		216				
33174	Old_Tibetan		the neck	mgul	m g u l				216				
33297	Byangsi	back of skull, neck	the neck	koŋkro	k o ŋ k r o				398				
33516	Rongpo	nape of the neck	the neck	məRgini, məNgini	m ə ɽ g i n i	IA			533				
33743	Kulung	neck (n.)	the neck	pɔi	p ɔ i		Nepali: ghām. (Tolsma1999)		2937				
33990	Bantawa	neck, throat (outside, front of the neck)	the neck	pot	p o t				2937				
34437	Rangoon		the neck	lɛ²²pĩ⁵⁵	l ɛ ²² + p ĩ ∼ ⁵⁵				122				
35383	Achang_Longchuan	neck	the neck	laŋ³¹tsəŋ³¹	l a ŋ ³¹ + ts ə ŋ ³¹				122				
35385	Bola	neck	the neck	laŋ⁵⁵taŋ³¹	l a ŋ ⁵⁵ + t a ŋ ³¹				122				
35387	Maru	neck	the neck	laŋ³¹tsaŋ³⁵	l a ŋ ³¹ + ts a ŋ ³⁵				122				
35805	Bahing	neck (n)	the neck	lɛpsy	l ɛ p s y				1406				
35806	Bahing	neck (n)	the neck	sørø, syry	s ø r ø				1407				
36040	Lushai	neck	the neck	nghâwng	ŋ̊ â/a w/u ŋ				21				
36912	Beijing	neck	the neck	puɔ³⁵tsɿ⁰	p u ɔ ³⁵ ts ɿ ⁰			脖子	1806				
36913	Guangzhou	neck	the neck	kɛŋ³⁵	k ɛ ŋ ³⁵			頸	1807				
36914	Chaozhou		the neck	am³⁵	a m ³⁵				1808				
36915	Longgang		the neck	kiaŋ³²	k i a ŋ ³²				1807				
36916	Jieyang		the neck	am³⁵	a m ³⁵				1808				
36917	Xingning		the neck	kiaŋ²¹kin⁴⁵	k i a ŋ ²¹ k i n ⁴⁵				1807				
37656	Ukhrul	neck	the neck	ʔa-kʰoŋ	ʔ a + kʰ o ŋ				10233				
37863	Hayu	neck (n)	the neck	kho◦bori	kʰ o + b o r i				2088				
37864	Hayu	neck (n)	the neck	tshiː◦ri	tsʰ iː + r i				2088				
38435	Mikir		the neck	chethōk	ch e tʰ ō/oː k		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «chethok,ingphun» (page: 348)		2603				
38543	Rabha	neck	the neck	tok-raŋ	t o k + r a ŋ				2603				
38739	Xiandao		the neck	lɤŋ³¹tsɤŋ³¹	l ɤ ŋ ³¹ ts ɤ ŋ ³¹				122				
38740	Lashi		the neck	ləŋ³¹tsəŋ³³	l ə ŋ ³¹ + ts ə ŋ ³³				122				
38778	Atsi		the neck	liŋ⁵¹tsiŋ²¹	l i ŋ ⁵¹ + ts i ŋ ²¹				122				
#
6697	Old_Tibetan		the needle (for sewing)	kʰab	kʰ a b				10231				
6726	Japhug		the needle (for sewing)	taqaβ	t a q a β				10231				
16850	Motuo_Menba	needle	the needle (for sewing)	kham	kʰ a m				10231				
17053	Jingpho	needle	the needle (for sewing)	să⁵⁵mjit⁵⁵	s ă ⁵⁵ + m j i t ⁵⁵				819				
17862	Daofu	needle	the needle (for sewing)	ʁɑr	ʁ ɑ r				10231				
18037	Tibetan_Lhasa	needle	the needle (for sewing)	khəp⁵²	kʰ ə p ⁵²				10231				
19415	Dulong	needle	the needle (for sewing)	ɑp⁵⁵	ɑ p ⁵⁵				10231				
19929	Yidu	needle	the needle (for sewing)	khɯu⁵³	kʰ ɯ u ⁵³				2981				
21182	rGyalrong_Maerkang	needle	the needle (for sewing)	tɑ kɑp	t ɑ _ k ɑ p				10231				
21778	Tibetan_Batang	needle	the needle (for sewing)	khɑuʔ⁵³	kʰ ɑ u ʔ ⁵³				10231				
22005	Zhaba_Daofu_County	needle	the needle (for sewing)	vje⁵⁵	v j e ⁵⁵				2344				
23410	Lisu	needle	the needle (for sewing)	ɣo̱³¹	ɣ o̠ ³¹				10231				
23468	Bokar	needle	the needle (for sewing)	pɯ ɕiː	p ɯ + ɕ iː				2664				
24450	Tibetan_Alike	needle	the needle (for sewing)	khap	kʰ a p				10231				
25578	Tibetan_Xiahe	needle	the needle (for sewing)	khap	kʰ a p				10231				
30383	Khaling		the needle (for sewing)	ʦɵmɛ	ts ɵ m ɛ				3376				
30384	Limbu		the needle (for sewing)	sɔmmet	s ɔ m m e t				819				
30928	Old_Chinese		the needle (for sewing)	tkəm	t + k ə m			针	10231				
31178	Old_Burmese		the needle (for sewing)	ʔap	ʔ a p				10231				
31691	Wobzi_Khroskyabs		the needle (for sewing)	ʁɑ̂v	ʁ ɑ̂ v				10231				
31958	Chepang	needle	the needle (for sewing)	gyap	g j a p				10231				
32211	Garo	needle (n)	the needle (for sewing)	sil-eng-si	s i l + e ŋ + s i		sil 'iron'		3983				
32516	Thulung		the needle (for sewing)	tsʉlbi	ts ʉ l b i				3376				
32789	Hakha_Chin	needle (n.)	the needle (for sewing)	1. thim	tʰ r ı̂/i m		[full entry: 2. thim bantuk a simi far hnah]. Hakha thr- can come from phr-, thra 'good' < phra		29728				
33018	Bunan	needle (middle size)	the needle (for sewing)	kʰep	kʰ e p		Comment (by Widmer2014): «WT khab»		10231				
33517	Rongpo	needle	the needle (for sewing)	kheb	kʰ e b				10231				
33744	Kulung	needle (n.)	the needle (for sewing)	chamei	tʃʰ a m e i		Nepali: siyo. (Tolsma1999)		3376				
33991	Bantawa	needle, pin	the needle (for sewing)	lupmit	l u p m i t				819				
34243	Maru	needle	the needle (for sewing)	ŋɛ̱ʔ⁵⁵	ŋ ɛ̰ ʔ ⁵⁵				10231				
34559	Rangoon		the needle (for sewing)	ɑʔ⁴	ɑ ʔ ⁴				10231				
35388	Achang_Longchuan	needle	the needle (for sewing)	ap⁵⁵	a p ⁵⁵				10231				
35389	Atsi	needle	the needle (for sewing)	ap⁵⁵	a p ⁵⁵				10231				
35390	Bola	needle	the needle (for sewing)	ŋɛ̱ʔ⁵⁵	ŋ ɛ̰ ʔ ⁵⁵				10231				
35391	Lashi	needle	the needle (for sewing)	ŋa̱p⁵⁵	ŋ a̰ p ⁵⁵				10231				
35393	Xiandao	needle	the needle (for sewing)	ap⁵⁵	a p ⁵⁵				10231				
35807	Bahing	needle (n)	the needle (for sewing)	lymdze	l y m d z e				1408				
36041	Lushai	needle (n)	the needle (for sewing)	hriau	r̥ i a u				1537				
36918	Beijing	needle	the needle (for sewing)	tʂɘn⁵⁵	ʈʂ ɘ n ⁵⁵			針	10231				
36919	Guangzhou	needle	the needle (for sewing)	tsɐm⁵³	ts ɐ m ⁵³			針	10231				
36920	Chaozhou		the needle (for sewing)	tsam³³	ts a m ³³				10231				
36921	Longgang		the needle (for sewing)	tsɪn³³	ts ɪ n ³³				10231				
36922	Jieyang		the needle (for sewing)	tsam³³	ts a m ³³				10231				
36923	Xingning		the needle (for sewing)	tʂum⁴⁵	ʈʂ u m ⁴⁵				10231				
37657	Ukhrul	needle	the needle (for sewing)	kə-pim	k ə + p i m				29728				
37865	Hayu	needle (n)	the needle (for sewing)	tsuxtsum	ts u x ts u m				3376				
38081	Tangut		the needle (for sewing)	ɣa	ɣ a				10231				
38402	Mikir		the needle (for sewing)	ingprim	i ng p r i m		from :cite:Walker1925<br>page in :cite:Walker1925 348		29728				
38659	Rabha	needle	the needle (for sewing)	bin-dzi	b i n + dz i				10413				
#
16600	Jingpho	nit	the nit	tsi̱ʔ⁵⁵ʒu³¹	ts i̠ ʔ ⁵⁵ + ʒ u ³¹				190				
16711	Motuo_Menba	nit	the nit	dʑik taŋ	dʑ i k _ t a ŋ				273				
18665	Daofu	nit	the nit	ɕə	ɕ ə				190				
19235	Dulong	nit	the nit	ɕiʔ⁵⁵lɯm⁵³	ɕ i ʔ ⁵⁵ + l ɯ m ⁵³				1343				
19471	rGyalrong_Maerkang	nit	the nit	ndʒə ru	n dʒ ə _ r u				190				
19650	Lisu	nit	the nit	xɯ̱³³fu̱³³	x ɯ̠ ³³ f u̠ ³³				2763				
20936	Tibetan_Batang	nit	the nit	sɪ⁵⁵mɑʔ⁵³	s ɪ ⁵⁵ + m ɑ ʔ ⁵³				190				
21385	Zhaba_Daofu_County	nit	the nit	sʌ³³tsi⁵⁵	s ʌ ³³ + ts i ⁵⁵				3466				
21501	Darang_Taraon	nit	the nit	tshɑɯ⁵³xɑ³¹ɹɑɯ⁵⁵	tsʰ ɑ ɯ ⁵³ + x ɑ ³¹ + ɹ ɑ ɯ ⁵⁵				2506				
21996	Tibetan_Lhasa	nit	the nit	tʂo⁵⁵ma⁵⁵	ʈʂ o ⁵⁵ + m a ⁵⁵				190				
22143	Tibetan_Xiahe	nit	the nit	ʂo mo	ʂ o _ m o				190				
23331	Bokar	nit	the nit	jɯk rɯː	j ɯ k + r ɯː				190				
24288	Tibetan_Alike	nit	the nit	ʂo maŋ	ʂ o _ m a ŋ				190				
24598	Yidu	nit	the nit	tʂhu³¹li⁵³	ʈʂʰ u ³¹ + l i ⁵³				2907				
25828	Japhug	nit	the nit	ndʑrɯ	ndʑ r ɯ				190				
30745	Khaling		the nit	serti	s e r t i				3610				
30746	Limbu		the nit	siˀdhiːmba	s iˀ d h iː m b a				1343				
31694	Wobzi_Khroskyabs		the nit	srə́	s r ə́				190				
32366	Old_Tibetan		the nit	sro ma	s r o + m a				190				
33112	Bunan	nit	the nit	ʂutsi	ʂ u ts i		Comment (by Widmer2014): «WT sro ma»		190				
34937	Xiandao	nit	the nit	ʂan³¹u³¹	ʂ a n ³¹ + u ³¹				1155				
34950	Lashi	nit	the nit	ʃɛ̱n⁵⁵u⁵³	ʃ ɛ̰ n ⁵⁵ + u ⁵³				1155				
34984	Bola	nit	the nit	ʃɔn³⁵u̱³⁵	ʃ ɔ n ³⁵ + ṵ ³⁵				1155				
35061	Achang_Longchuan	nit	the nit	ʂan³¹uʔ³¹	ʂ a n ³¹ + u ʔ ³¹				1155				
35112	Maru	nit	the nit	ʃiŋ³⁵a̱u⁵⁵	ʃ i ŋ ³⁵ + a̰ u ⁵⁵				1155				
35128	Rangoon	nit	the nit	tθɑ̃⁵⁵u⁵³	tθ ɑ̃ ∼ ⁵⁵ + u ⁵³				1155				
35178	Atsi	nit	the nit	ʃin²¹u⁵⁵	ʃ i n ²¹ + u ⁵⁵				1155				
38160	Tangut		the nit	ɕju.	ɕ j u./u				190				
#
6909	Old_Tibetan	nose	the nose	sna	s n a			鼻子	2090				
6922	Khaling	nose	the nose	nɵ	n ɵ			鼻子	2090				
6923	Limbu	nose	the nose	nɛbo	n ɛ b o			鼻子	2090				
6938	Japhug	nose	the nose	tɯ-ɕna	t ɯ + ɕ n a			鼻子	2090				
6942	Tangut	nose	the nose	njii²	n j iː ²			鼻子	2090				
16388	Jingpho	nose	the nose	lă⁵⁵ti⁵¹	l ă ⁵⁵ + t i ⁵¹				26				
17383	rGyalrong_Maerkang	nose	the nose	tə ʃnɑ	t ə _ ʃ n ɑ				2090				
17672	Tibetan_Lhasa	nose	the nose	nə⁵⁵ku⁵²	n ə ⁵⁵ + k u ⁵²				2090				
18615	Daofu	nose	the nose	sni	s n i				2090				
19295	Tibetan_Batang	nose	the nose	n̥a⁵³	n̥ a ⁵³				2090				
21166	Zhaba_Daofu_County	nose	the nose	ȵu³³cçu⁵⁵	ȵ u ³³ + cç u ⁵⁵				2090				
