# Wordlist

# DATA
ID	DOCULECT	GLOSS_IN_SOURCE	CONCEPT	IPA	TOKENS	BORROWING	NOTE	CHINESE	COGID	HANZI	RGEN	SOURCE	ENTRY_IN_SOURCE
37028	Beijing	snake	the snake	tʂʰɑŋ³⁵tʂʰʊŋ⁰	ʈʂʰ ɑ ŋ ³⁵ ʈʂʰ ʊ ŋ ⁰		**concept**: The concept-reading for ”the snake” is probably not exclusively 长虫 in Beijing, especially under general Mandarin influence, but given that the Cíhuì gives it as the exclusive reading, we may follow this reading here and judge it as innovation. @lingulist	長蟲	1827				
37029	Guangzhou	snake	the snake	sɛ²¹	s ɛ ²¹			蛇	1828				
37030	Chaozhou		the snake	tsua⁵⁵	ts u a ⁵⁵				1828				
37031	Longgang		the snake	sa²¹	s a ²¹				1828				
37032	Jieyang		the snake	tsua⁵⁵	ts u a ⁵⁵				1828				
37033	Xingning		the snake	ʂa²⁴	ʂ a ²⁴				1828				
37034	Beijing		the snake	ʂə²¹⁴	ʂ ə ²¹⁴				1828				
37672	Ukhrul	snake	the snake	pʰa-|ru	pʰ a + + r u				2099				
37879	Hayu	snake (n)	the snake	hoːbu	h oː b u				3590				
37977	Tangut		the snake	phio	pʰ i o				70				
38290	Mikir		the snake	phurui	pʰ u r ui		from :cite:Walker1925<br>page in :cite:Walker1925 412		70				
38566	Rabha	snake	the snake	tu-pú	t u + p ú/u				3590				
#
9559	Old_Tibetan		the snow	gaŋs	g a ŋ s			雪	2796				
9588	Japhug		the snow	tɤjpa	t ɤ j p a			雪	2372				
16412	Jingpho	snow	the snow	kjo⁵⁵naʔ⁵⁵	k j o ⁵⁵ + n a ʔ ⁵⁵				150				
16482	Motuo_Menba	snow	the snow	phom	pʰ o m				95				
17334	rGyalrong_Maerkang	snow	the snow	tɐi pɑ	t ɐ i _ p ɑ				2372				
17598	Tibetan_Lhasa	snow	the snow	khaŋ¹³²	kʰ a ŋ ¹³²				2796				
18571	Daofu	snow	the snow	kha va	kʰ a + v a	Tibetan[kha.ba]			131				
19015	Dulong	snow	the snow	tɯ³¹wɑn⁵³	t ɯ ³¹ + w ɑ n ⁵³				2372				
20842	Tibetan_Lhasa	snow	the snow	kha⁵⁵wa⁵⁵	kʰ a ⁵⁵ + w a ⁵⁵				131				
21119	Zhaba_Daofu_County	snow	the snow	vʑi¹³	v ʑ i ¹³				2009				
21254	Darang_Taraon	snow	the snow	ɑ³¹ɹuɑi⁵⁵	ɑ ³¹ + ɹ u ɑ i ⁵⁵				3933				
23016	Lisu	snow	the snow	wɑ³¹	w ɑ ³¹				2560				
23457	Tibetan_Batang	snow	the snow	khɑ⁵⁵	kʰ ɑ ⁵⁵				131				
23822	Bokar	snow	the snow	ta pam	t a + p a m				95				
24049	Tibetan_Alike	snow	the snow	kaŋ	k a ŋ				2796				
24361	Yidu	snow	the snow	poŋ³⁵	p o ŋ ³⁵				95				
24425	Tibetan_Xiahe	snow	the snow	khaŋ	kʰ a ŋ				2796				
30425	Khaling		the snow	nōŋ	n ō/oː ŋ				692				
30426	Limbu		the snow	naŋ	n a ŋ				692				
30989	Old_Chinese		the snow	sot	s o t		PNN (French) *swa:t 'rain'	雪	1829				
31199	Old_Burmese		the snow	nhaṅḥ	nh a ṅ/ŋ ḥ/				692				
31743	Wobzi_Khroskyabs		the snow	kʰɑvɑ̂	kʰ ɑ v ɑ̂	Tibetan[kʰa.ba]			131				
32008	Chepang	snow (<N hiuɴ)	the snow	hyuŋ	h j u ŋ				3886				
32263	Garo	ice; snow (n)	the snow	bo-rop	b o r o p				4015				
32538	Thulung		the snow	phomu	pʰ o m u				95				
32840	Hakha_Chin	snow (n.)	the snow	hawhra	h a w/u hr/r̥ a		[full entry: ]		71				
32909	Old_Tibetan		the snow	kʰa.ba	kʰ a + b a				131				
33062	Bunan	snow	the snow	mu	m u		Comment (by Widmer2014): «- / PTB *məw "heavens"»		252				
33314	Byangsi	snow	the snow	hrɔ	h r ɔ				3143				
33541	Rongpo	snow	the snow	aŋ	a ŋ				548				
33764	Kulung	snow, ice (n.)	the snow	nɔ:N	n ɔː ŋ		Nepali: hiuṃ. (Tolsma1999)		692				
34039	Bantawa	snow or snow mountain	the snow	cuncurukwa	ts u n ts u r u k w a				846				
34751	Rangoon		the snow	shi⁵⁵n̥ĩ⁵⁵	sʰ i ⁵⁵ + n̥ ĩ ∼ ⁵⁵				692				
35650	Achang_Longchuan	snow n	the snow	xan³¹ʑai⁵⁵	x a n ³¹ + ʑ a i ⁵⁵				2359				
35651	Atsi	snow n	the snow	kjoʔ²¹	k j o ʔ ²¹				2369				
35652	Bola	snow n	the snow	ŋɛ̱̃⁵⁵	ŋ ɛ̰̃ ∼ ⁵⁵				692				
35824	Bahing	snow (n)	the snow	phym	pʰ y m				95				
36067	Lushai	snow (n)	the snow	vûr	v û/u r				3061				
37035	Beijing	snow	the snow	ɕyœ²¹⁴	ɕ y œ ²¹⁴			雪	1829				
37036	Guangzhou	snow	the snow	syt³³	s y t ³³			雪	1829				
37037	Chaozhou		the snow	sɔʔ²	s ɔ ʔ ²				1829				
37038	Longgang		the snow	sɛt³	s ɛ t ³				1829				
37039	Jieyang		the snow	sɔʔ²	s ɔ ʔ ²				1829				
37040	Xingning		the snow	ɕiɛʔ²	ɕ i ɛ ʔ ²				1829				
38115	Tangut		the snow	wji.	w j i./i				2372				
38440	Mikir		the snow	herei_achisir	h e r ei _ a ch i s i r		from :cite:Walker1925<br>page in :cite:Walker1925 413		10457				
38767	Maru		the snow	khjik⁵⁵	kʰ j i k ⁵⁵				12				
#
16635	Motuo_Menba	son	the son	za	z a		Motuo z < *dz ('eat' za)		73				
17477	rGyalrong_Maerkang	son	the son	tə tsɑ	t ə _ ts ɑ				73				
17795	Tibetan_Lhasa	son	the son	phu¹³	pʰ u ¹³				726				
18697	Daofu	son	the son	ze	z e				73				
19343	Dulong	son	the son	ɑ³¹tɕɑn⁵³pɑi⁵³	ɑ ³¹ + tɕ ɑ n ⁵³ + p ɑ i ⁵³		ɑ³¹tɕɑn⁵³ 'child'; pɑi⁵³ 'male'		2754				
20340	Tibetan_Batang	son	the son	pᴜ²³¹	p u ²³¹				726				
21283	Zhaba_Daofu_County	son	the son	zɿ¹³pʌ³³ɟjʌ⁵⁵	z ɿ ¹³ + p ʌ ³³ + ɟ j ʌ ⁵⁵		?		2096				
21323	Yidu	son	the son	ʔɑ⁵⁵	ʔ ɑ ⁵⁵				2121				
21410	Darang_Taraon	son	the son	ɑ⁵⁵ju⁵⁵ɑ⁵⁵	ɑ ⁵⁵ + j u ⁵⁵ + ɑ ⁵⁵				2121				
22048	Tibetan_Xiahe	son	the son	ɕə lə	ɕ ə _ l ə				2362				
23180	Lisu	son	the son	zɑ³¹	z ɑ ³¹				73				
23229	Bokar	son	the son	ɦo ro	ɦ o + r o				2613				
24182	Tibetan_Alike	son	the son	ɕə lə	ɕ ə _ l ə				2362				
24622	Jingpho	son (general term)	the son	la³³ʃa³¹	l a ³³ + ʃ a ³¹				73				
24626	Jingpho	son (honorific)	the son	ʃa³¹taŋ³³ʃa³¹	ʃ a ³¹ + t a ŋ ³³ + ʃ a ³¹				73				
25836	Japhug	boy, son	the son	tɤ-tɕɯ	t ɤ tɕ ɯ				3109				
30490	Khaling		the son	ʦɵ	ts ɵ				73				
30491	Limbu		the son	sa	s a				73				
30991	Old_Chinese		the son	tsəʔ	ts ə ʔ			儿子	73				
31200	Old_Burmese		the son	sāḥ	s ā ḥ/				73				
31745	Wobzi_Khroskyabs		the son	zî	z î/i				73				
32010	Chepang	male, man, son	the son	goy.coʔ	g o j + tʃ o ʔ				73				
32265	Garo	son (n)	the son	de-pan-te	d e p a n t e				4017				
32346	Old_Tibetan		the son	bu	b u				726				
32539	Thulung		the son	tarapa	t a r a p a				4086				
32842	Hakha_Chin	son (n.)	the son	fapa , ram chungmi	f a p a		[full entry: ]		73				
32944	Bunan	boy, son (only appropriate when grown	the son	butsa	b u ts a	tib[bu.tsʰa]	Comment (by Widmer2014): «WT bu tsha»		726				
33315	Byangsi	boy, son	the son	ʃiri	ʃ i r i				411				
33542	Rongpo	son	the son	cheri	tʃʰ e r i				411				
33765	Kulung	child, offspring, son, daughter. (n.)	the son	cha	tʃʰ a				73				
34041	Bantawa	son, boy, male person	the son	duwacʰa	d u w a tsʰ a				73				
34587	Rangoon		the son	tθɑ⁵⁵	tθ ɑ ⁵⁵				73				
35665	Achang_Longchuan	son n	the son	tsɔ³¹lo³¹	ts ɔ ³¹ + l o ³¹				73				
35666	Atsi	son n	the son	juʔ²¹ke⁵¹tso²¹	j u ʔ ²¹ + k e ⁵¹ + ts o ²¹				73				
35667	Bola	son n	the son	ta³¹	t a ³¹				73				
35669	Lashi	son n	the son	tsə̆³³sa̱ŋ³³	ts ə̆ ³³ + s a̰ ŋ ³³				73				
35670	Maru	son n	the son	tso	ts o				73				
35671	Xiandao	son n	the son	juʔ³¹cɛ⁵⁵tsɔ³¹	j u ʔ ³¹ + c ɛ ⁵⁵ + ts ɔ ³¹				73				
35825	Bahing	son (n)	the son	ta, tawa	t a				1418				
36068	Lushai	son	the son	fa	f a				73				
36069	Lushai	son	the son	fapa	f a p a				73				
37041	Beijing	son	the son	ɚ³⁵tsɿ⁰	ə˞ ³⁵ ts ɿ ⁰			兒子	10304				
37042	Guangzhou	son	the son	tsɐi³⁵	ts ɐ i ³⁵			仔	73				
37043	Chaozhou		the son	kĩã⁵³	k ĩ ã ∼ ⁵³				1833				
37044	Longgang		the son	lai⁵⁵tsu³²	l a i ⁵⁵ ts u ³²				1832				
37045	Jieyang		the son	kĩã³¹	k ĩ ã ³¹				1833				
37046	Xingning		the son	lai⁵⁵ti²¹	l a i ⁵⁵ t i ²¹				1832				
37673	Ukhrul	man, son	the son	mə-jar-naw	m ə + j a r + n a w				2100				
37880	Hayu	son (n)	the son	taːwo	t aː w o				2210				
38238	Tangut		the son	gji	g j i				4211				
38319	Mikir		the son	sopo	s o p o		:cite:Konnerth2014 has *hem'arī* for «oldest son»<br>:cite:Walker1925 entry: «sopo» (page: 414)		73				
38558	Rabha	son	the son	sábra músa	s á/a b r a m ú/u s a		sabra 'son', musa 'male'		10527				
#
9665	Old_Tibetan		the spider	sdom	s d o m				2348				
9694	Japhug		the spider	ɴɢoɕna	ɴɢ o ɕ n a				1756				
16716	Motuo_Menba	spider	the spider	roŋ ɕam bu	r o ŋ _ ɕ a m _ b u				3175				
18817	Daofu	spider	the spider	a mbə	a + m b ə				2659				
19239	Dulong	spider	the spider	dʑɑn⁵³	dʑ ɑ n ⁵³				1852				
19531	Tibetan_Batang	spider	the spider	dʐa⁵³ka⁵⁵ra⁵³	ɖʐ a ⁵³ + k a ⁵⁵ + r a ⁵³				3395				
20321	rGyalrong_Maerkang	spider	the spider	khɑ ʃnɑ	kʰ ɑ _ ʃ n ɑ				1756				
21388	Zhaba_Daofu_County	spider	the spider	ka³³ʐa⁵⁵mi³³	k a ³³ + ʐ a ⁵⁵ + m i ³³				3469				
21503	Darang_Taraon	spider	the spider	kɯ³¹pɹɑu⁵³soŋ³⁵	k ɯ ³¹ + p ɹ ɑ u ⁵³ + s o ŋ ³⁵				2215				
22015	Tibetan_Lhasa	spider	the spider	tom¹³	t o m ¹³				2348				
22146	Tibetan_Xiahe	spider	the spider	dom	d o m				2348				
23271	Lisu	spider	the spider	ȵɛ⁵⁵mɑ̱³³	ȵ ɛ ⁵⁵ m ɑ̠ ³³				2626				
23336	Bokar	spider	the spider	ta rum	t a + r u m				2641				
24291	Tibetan_Alike	spider	the spider	ngoŋ ŋo nak rbət	n g o ŋ _ ŋ o _ n a k _ r b ə t				3160				
24601	Yidu	spider	the spider	e⁵⁵phi⁵³sɑŋ³⁵	e ⁵⁵ + pʰ i ⁵³ + s ɑ ŋ ³⁵				2909				
25214	Jingpho	spider	the spider	n³¹ti³¹kʒam³¹	n ³¹ + t i ³¹ + k ʒ a m ³¹				3018				
30427	Khaling		the spider	prōːʦi	p r ōː/oː ts i				3530				
30428	Limbu		the spider	khamdakpa	k h a m d a k p a				3531				
30993	Old_Chinese		the spider	tre+tro	t r e + t r o			蜘蛛	1834				
31201	Old_Burmese		the spider	paṅʔ◦kū	p a ṅ/ŋ ʔ + k ū/u				3575				
31747	Wobzi_Khroskyabs		the spider	qʰæsɲá	qʰ æ s ɲ á/a				1756				
32011	Chepang	spider (generic)	the spider	gyawʔ.liŋ	g j a w ʔ + l i ŋ				3887				
32267	Garo	spider (n)	the spider	gu-|ang	g u + a ŋ				3440				
32540	Thulung		the spider	proŋdzʉ	p r o ŋ d z ʉ				3530				
32844	Hakha_Chin	spider (n.)	the spider	sawmpalak , maimomh	m ǎa/a y/i + m o m ʔ				75				
33095	Bunan	spider	the spider	rintɕenbu	r i n tɕ e n b u	tib[rin.tɕʰen.ɴbu]	Comment (by Widmer2014): «WT rin chen bu»		3201				
33543	Rongpo	spider	the spider	makRa	m a k ɽ a	IA			2855				
33766	Kulung	spider (n.)	the spider	punchiri	p u n tʃʰ i r i		Nepali: mākurā. (Tolsma1999)		2449				
34042	Bantawa	spider	the spider	yagʰaŋma	j a gʱ a ŋ m a				848				
34516	Achang_Longchuan	spider	the spider	kuŋ³¹kai³⁵ʑai⁵⁵	k u ŋ ³¹ + k a i ³⁵ + ʑ a i ⁵⁵				3176				
34887	Lashi	spider	the spider	laʔ³¹kaŋ³³	l a ʔ ³¹ + k a ŋ ³³				1122				
34916	Maru	spider	the spider	pʰjɔ̆³¹kɔ̃³⁵	pʰ j ɔ̆ ³¹ + k ɔ̃ ∼ ³⁵				1122				
34940	Xiandao	spider	the spider	koŋ³¹kau⁵⁵	k o ŋ ³¹ + k a u ⁵⁵				1122				
34987	Bola	spider	the spider	pʰi³¹kɔ̃³¹	pʰ i ³¹ + k ɔ̃ ∼ ³¹				1122				
35130	Rangoon	spider	the spider	pĩ⁵³ku²²	p ĩ ∼ ⁵³ + k u ²²				3575				
35182	Atsi	spider	the spider	lă²¹kaŋ²¹	l ă ²¹ + k a ŋ ²¹				1122				
35283	Atsi	spider	the spider	a⁵⁵kaŋ²¹	a ⁵⁵ + k a ŋ ²¹				1122				
35826	Bahing	spider (n)	the spider	ʔbadzoriŋma	ʔ b a d z o r i ŋ m a				1419				
36070	Lushai	spider	the spider	maimawm	m a i m a w/u m				75				
36071	Lushai	spider	the spider	chîngchip	tʃ î/i ŋ tʃ i p				1549				
37047	Beijing	spider	the spider	ʈʂi⁵⁵ʈʂu⁵⁵	ʈʂ i ⁵⁵ ʈʂ u ⁵⁵		overwrite of the original data, as I suppose Beijing is not that special and we can assume they use the ”normal” word for spider. @lingulist	蛛蛛	1834				
37048	Guangzhou	spider	the spider	kʰɐm²¹lou²¹₃₅	kʰ ɐ m ²¹ l o u ³⁵/²¹			蠄蟧	1835				
37049	Chaozhou		the spider	ti³³tu³³	t i ³³ t u ³³				1834				
37050	Longgang		the spider	la²¹kʰia²¹	l a ²¹ kʰ i a ²¹	< Min/local language	Longgang 21:Xingning 21 is not a reg. correspondence. Probably a loan from CZ/JY or local non-Chineselanguage. LS		1836				
37051	Jieyang		the spider	ti³³tu³³	t i ³³ t u ³³				1834				
37052	Xingning		the spider	la²¹kʰia²¹	l a ²¹ kʰ i a ²¹	< Min/local language	Longgang 21:Xingning 21 is not a reg. correspondence. Probably a loan from CZ/JY or local non-Chineselanguage. LS		1836				
37053	Chaozhou		the spider	bɛ⁵³₃₅lɛŋ⁵⁵₁₁kʰia⁵⁵	b ɛ ³⁵/⁵³ l ɛ ŋ ⁵⁵/¹¹ kʰ i a ⁵⁵				1837				
37054	Jieyang		the spider	bɛ³¹₃₅lɛŋ⁵⁵₁₁ia⁵⁵	b ɛ ³⁵/³¹ l ɛ ŋ ⁵⁵/¹¹ i a ⁵⁵		Not sure with this element, is it possilbe the //k_h// was lost in the end? @lingulist		1837				
37881	Hayu	spider (n)	the spider	rimdeŋ	r i m d e ŋ				2211				
37882	Hayu	spider (n)	the spider	kaʔmara	k a ʔ m a r a				2212				
38079	Tangut		the spider	tsju.	ts j u./u				4184				
38398	Mikir		the spider	sangman	s a ng m a n		from :cite:Walker1925<br>page in :cite:Walker1925 416		10459				
38570	Rabha	spider	the spider	bi-bur	b i + b u r				10458				
#
9983	Old_Tibetan	star	the star	skar.ma	s k a r m a			星星	78				
9996	Khaling	star	the star	sāŋgʌr	s ā ŋ g ʌ r			星星	10319				
9997	Limbu	star	the star	khɛmsikpa	kʰ ɛ m s i k p a			星星	3197				
10012	Japhug	star	the star	ʑŋgri	ʑ ŋg r i			星星	1073				
10016	Tangut	star	the star	gjịj¹	g j ị/i j ¹			星星	1073				
16474	Motuo_Menba	star	the star	kar mi	k a r _ m i	tib skar.ma?			78				
17327	rGyalrong_Maerkang	star	the star	tsəu ri	ts ə u _ r i				1073				
18565	Daofu	star	the star	zgre	z g r e				1073				
19009	Dulong	star	the star	gu⁵⁵mjɛt⁵⁵	g u ⁵⁵ + m j ɛ t ⁵⁵				3486				
19228	Tibetan_Batang	star	the star	ma⁵⁵ma⁵³	m a ⁵⁵ + m a ⁵³				3127				
20662	Lisu	star	the star	ko̱³³ma³³ze³³	k o̠ ³³ + m a ³³ + z e ³³				2558				
20676	Tibetan_Lhasa	star	the star	kaː⁵⁵ma⁵⁵	k aː ⁵⁵ + m a ⁵⁵				78				
21113	Zhaba_Daofu_County	star	the star	ʂtʂə⁵⁵	ʂ ʈʂ ə ⁵⁵				1073				
21247	Darang_Taraon	star	the star	khɑ³¹dɯn⁵⁵	kʰ ɑ ³¹ + d ɯ n ⁵⁵				3357				
21351	Tibetan_Alike	star	the star	rkar mæ	r k a r _ m æ				78				
23008	Lisu	star	the star	ku̱³³zɑ̱³¹	k u̠ ³³ + z ɑ̠ ³¹				2558				
23064	Bokar	star	the star	ta kar	t a + k a r				78				
23727	Jingpho	star	the star	ʃă³³|kan³³	ʃ ă ³³ + k a n ³³				78				
24354	Yidu	star	the star	ɑ⁵⁵nde⁵⁵kɹu⁵⁵	ɑ ⁵⁵ + nd e ⁵⁵ + k ɹ u ⁵⁵				1073				
24397	Tibetan_Xiahe	star	the star	hkar ma	h k a r _ m a				78				
30996	Old_Chinese		the star	s→tsʰˤeŋ	s + tsʰˤ e ŋ			星星	1838				
31202	Old_Burmese		the star	kray	k r a j				1073				
31750	Wobzi_Khroskyabs		the star	zgrə̂	z g r ə̂				1073				
32013	Chepang	star	the star	kar	k a r				78				
32271	Garo	star (n)	the star	a-sek-ki	a + s e k + k i				4020				
32541	Thulung		the star	sorluŋ	s o r l u ŋ				1420				
32847	Hakha_Chin	star (n.)	the star	deirel arfi	ʔ âa/a r + f ǐi/i		=skar.ma?		78				
33001	Bunan	star	the star	karma	k a r m a	tib[skar.ma]	Comment (by Widmer2014): «WT skar ma / PTB *kar»		78				
33316	Byangsi	star	the star	karma:	k a r m aː	tib[skar.ma]			78				
33544	Rongpo	star	the star	ta:ra	t aː r a	IA			551				
33767	Kulung	star (n.)	the star	sɔNger	s ɔ ŋ g e r		Nepali: tārā. (Tolsma1999)		10319				
34045	Bantawa	star	the star	saŋken	s a ŋ k e n				10319				
34689	Rangoon		the star	ʨɛ²²	tɕ ɛ ²²				1073				
35687	Achang_Longchuan	star n	the star	khʐə⁵⁵	kʰ ʐ ə ⁵⁵				1073				
35688	Atsi	star n	the star	kji̱⁵¹	k j ḭ ⁵¹				1073				
35689	Bola	star n	the star	kji̱⁵⁵	k j ḭ ⁵⁵				1073				
35690	Lashi	star n	the star	kji̱³³	k j ḭ ³³				1073				
35691	Maru	star n	the star	kji̱³¹	k j ḭ ³¹				1073				
35692	Xiandao	star n	the star	tshi⁵⁵ʐum³¹	tsʰ i ⁵⁵ + ʐ u m ³¹				1362				
35827	Bahing	star (n)	the star	sor	s o r				1420				
36072	Lushai	star (n)	the star	ar◦si	a r + s i				78				
37055	Beijing	star	the star	ɕiɤŋ⁵⁵	ɕ i ɤ ŋ ⁵⁵			星〔星〕	1838				
37056	Guangzhou	star	the star	sɪŋ⁵³	s ɪ ŋ ⁵³	< LMC	lit final. Expect -ɛ:ng in the coll layer.LS	星	1838				
37057	Chaozhou		the star	tsʰɛ̃³³	tsʰ ɛ̃ ∼ ³³				1838				
37058	Longgang		the star	sɪn³³sɪn³³	s ɪ n ³³ s ɪ n ³³	< LMC	lit final. Expect iang in the coll layer.LS		1838				
37059	Jieyang		the star	tsʰɛ̃³³	tsʰ ɛ̃ ∼ ³³				1838				
37060	Xingning		the star	ɕin⁴⁵₃₅ti²¹	ɕ i n ³⁵/⁴⁵ t i ²¹	< LMC	lit final. Expect iang in the coll layer.LS		1838				
37674	Ukhrul	star	the star	si◦ra	s i + r a				3388				
37883	Hayu	star (n)	the star	xwaːmen	xʷ aː m e n				3595				
38308	Mikir		the star	chiklolongso	ch i k l o l o ng s o		from :cite:Walker1925<br>page in :cite:Walker1925 419		10469				
38522	Rabha	star	the star	a-pʰe	a + pʰ e				10462				
#
10089	Old_Tibetan		the stick	dbʲug	d b j u g			棍子	1554				
10118	Japhug		the stick	tɤɲi	t ɤ ɲ i			棍子	3155				
16729	Jingpho	rod / stick	the stick	ʃiŋ⁵⁵na⁵⁵	ʃ i ŋ ⁵⁵ + n a ⁵⁵				287				
16858	Motuo_Menba	rod / stick	the stick	dʑuk paŋ	dʑ u k _ p a ŋ	tib rgyug			1554				
17893	Daofu	rod / stick	the stick	pə cçha	p ə + cçʰ a				3063				
19420	Dulong	rod / stick	the stick	tɯ³¹ŋɔn⁵⁵	t ɯ ³¹ + ŋ ɔ n ⁵⁵				1050				
19697	Tibetan_Batang	rod / stick	the stick	jᴜ⁵⁵pɑʔ⁵³	j u ⁵⁵ + p ɑ ʔ ⁵³				1554				
20251	Tibetan_Lhasa	rod / stick	the stick	juk⁵⁵pə⁵⁵	j u k ⁵⁵ + p ə ⁵⁵				1554				
21218	rGyalrong_Maerkang	rod / stick	the stick	tɐ ndɐr	t ɐ _ n d ɐ r				3340				
21541	Zhaba_Daofu_County	rod / stick	the stick	go⁵⁵pi⁵⁵	g o ⁵⁵ + p i ⁵⁵				2235				
21542	Zhaba_Daofu_County	rod / stick	the stick	go³³pi⁵⁵	g o ³³ + p i ⁵⁵				2235				
22293	Tibetan_Xiahe	rod / stick	the stick	ʔo tɕo	ʔ o _ tɕ o				2432				
22656	Darang_Taraon	rod / stick	the stick	tɑ³¹tiu⁵⁵boŋ³⁵	t ɑ ³¹ + t i u ⁵⁵ + b o ŋ ³⁵				2494				
22711	Yidu	rod / stick	the stick	ɑ³¹tio⁵⁵boŋ⁵³	ɑ ³¹ + t i o ⁵⁵ + b o ŋ ⁵³				2494				
23342	Bokar	rod / stick	the stick	baŋ ni	b a ŋ + n i				2642				
23372	Tibetan_Lhasa	rod / stick	the stick	cuk¹³pa⁵²	c u k ¹³ + p a ⁵²				1554				
23414	Lisu	rod / stick	the stick	si³⁵dɑ³³	s i ³⁵ d ɑ ³³				2654				
24456	Tibetan_Alike	rod / stick	the stick	o tɕho	o _ tɕʰ o				2432				
30434	Khaling		the stick	rʌpʦu	r ʌ p ts u				3535				
30435	Limbu		the stick	tɔkkat	t ɔ k k a t				3536				
30998	Old_Chinese		the stick	m→traŋʔ	m + t r a ŋ ʔ			手杖	1550				
31203	Old_Burmese		the stick	tut	t u t				1247				
31752	Wobzi_Khroskyabs		the stick	lɑɣlɑ̂ɣ	l ɑ ɣ l ɑ̂ ɣ				3779				
32015	Chepang	stick (bamboo), used for flicking stones; shaman's missile	the stick	thiw.laʔ	tʰ i w + l a ʔ				3889				
32273	Garo	stalk; stick (n)	the stick	gan-tong	g a n t o ŋ				10578				
32542	Thulung		the stick	ɖʉlʉmtsa	ɖ ʉ l ʉ m t s a				4087				
32849	Hakha_Chin	stick (n.)	the stick	1. fung.	f û/u ŋ				80				
32935	Bunan	stick, "Dreschflegel"	the stick	berka	b e r k a	tib[ber.ka]	Comment (by Widmer2014): «WT ber ka»		2462				
33317	Byangsi	stick	the stick	duli	d u l i				2371				
33545	Rongpo	stick	the stick	jãThi	dʒ ã ʈh i	IA			552				
34845	Achang_Longchuan	rod / stick	the stick	tam⁵⁵	t a m ⁵⁵				1108				
34991	Lashi	rod / stick	the stick	ka̱n⁵⁵taŋ³³	k a̰ n ⁵⁵ + t a ŋ ³³				1182				
35041	Xiandao	rod / stick	the stick	tam⁵⁵	t a m ⁵⁵				1108				
35095	Bola	rod / stick	the stick	və̆⁵⁵sɛ³¹	v ə̆ ⁵⁵ + s ɛ ³¹				1222				
35111	Atsi	rod / stick	the stick	nĕ²¹se²¹	n ĕ ²¹ + s e ²¹				1222				
35200	Maru	rod / stick	the stick	və̆⁵⁵sɛ³⁵	v ə̆ ⁵⁵ + s ɛ ³⁵				1222				
35222	Rangoon	rod / stick	the stick	toʔ⁴	t o ʔ ⁴				1247				
35828	Bahing	stick (n)	the stick	koktso	k o k ts o				3210				
36073	Lushai	stick (n)	the stick	tiang	t i a ŋ				1550				
36074	Lushai	wood (timber)	the stick	thing	tʰ i ŋ				1551				
37061	Beijing		the stick	kunr⁵¹	k r/u n ⁵¹				1839				
37062	Guangzhou		the stick	kuɐn³³	k u ɐ n ³³				1839				
37063	Longgang		the stick	kun⁵⁴	k u n ⁵⁴				1839				
37064	Jieyang		the stick	tsʰuɛ⁵⁵	tsʰ u ɛ ⁵⁵				10276				
37065	Xingning		the stick	kun⁵³₅₅ti²¹	k u n ⁵⁵/⁵³ t i ²¹				1839				
37675	Ukhrul	tree / wood / stick	the stick	tʰiŋ	tʰ i ŋ				1551				
37884	Hayu	wood (n)	the stick	siŋ	s i ŋ				287				
38266	Tangut		the stick	bo	b o				4186				
38420	Mikir		the stick	ràp	r à/a p		from :cite:Konnerth2014<br>:cite:Walker1925 entry: «chin, kaibong» (page: 421)		10465				
38669	Rabha	stick	the stick	kón	k ó/o n				10464				
#
10142	Old_Tibetan	stone	the stone (a piece of)	rdo	r d o			石头	3156				
10155	Khaling	stone	the stone (a piece of)	lūŋ	l ū/u ŋ			石头	81				
10156	Limbu	stone	the stone (a piece of)	luŋ	l u ŋ			石头	81				
10171	Japhug	stone	the stone (a piece of)	rdɤstaʁ	r d ɤ s t a ʁ	tib[rdo]		石头	3156				
10175	Tangut	stone	the stone (a piece of)	lụ¹	l ụ/u ¹			石头	10582				
30560	Yidu	stone (noun)	the stone (a piece of)	ɑ³¹lɑŋ⁵⁵	ɑ ³¹ + l ɑ ŋ ⁵⁵				10580				
30584	Tibetan_Alike	stone (noun)	the stone (a piece of)	rdo	r d o				3156				
30593	Dulong	stone (noun)	the stone (a piece of)	luŋ⁵⁵	l u ŋ ⁵⁵				81				
30616	Bokar	stone (noun)	the stone (a piece of)	ɯ lɯŋ	ɯ + l ɯ ŋ				81				
30618	Lisu	stone (noun)	the stone (a piece of)	lo̱³³tshi³⁵	l o̠ ³³ + tsʰ i ³⁵				3582				
30661	Jingpho	stone (noun)	the stone (a piece of)	n³¹luŋ³¹	n ³¹ + l u ŋ ³¹				81				
30678	Darang_Taraon	stone (noun)	the stone (a piece of)	phlɑŋ³⁵	pʰ l ɑ ŋ ³⁵				10580				
30679	Tibetan_Xiahe	stone (noun)	the stone (a piece of)	do	d o				3156				
30680	rGyalrong_Maerkang	stone (noun)	the stone (a piece of)	ɟjə lək	ɟ j ə _ l ə k				3594				
30681	Zhaba_Daofu_County	stone (noun)	the stone (a piece of)	je⁵⁵po⁵⁵	j e ⁵⁵ + p o ⁵⁵				3594				
30688	Motuo_Menba	stone (noun)	the stone (a piece of)	luŋ	l u ŋ				81				
30707	Tibetan_Batang	stone (noun)	the stone (a piece of)	dᴜ⁵³	d u ⁵³				3156				
30711	Tibetan_Lhasa	stone (noun)	the stone (a piece of)	to¹³	t o ¹³				3156				
